chr	bin_start	bin_end	bin_len	chr_ind	bin_ind
chr1	86000000	87000000	1000000	1	87	0.905501
chr1	87000000	88000000	1000000	1	88	0.924954
chr1	88000000	89000000	1000000	1	89	0.886948
chr1	89000000	90000000	1000000	1	90	0.950863
chr1	90000000	91000000	1000000	1	91	0.945491
chr1	91000000	92000000	1000000	1	92	0.951464
chr1	92000000	93000000	1000000	1	93	0.928482
chr1	93000000	94000000	1000000	1	94	0.823572166667
chr1	94000000	95000000	1000000	1	95	0.793966833333
chr1	95000000	96000000	1000000	1	96	0.835071
chr1	96000000	97000000	1000000	1	97	0.819569
chr1	97000000	98000000	1000000	1	98	0.808743
chr1	98000000	99000000	1000000	1	99	0.7876065
chr1	99000000	100000000	1000000	1	100	0.8359325
chr1	100000000	101000000	1000000	1	101	0.846317
chr1	101000000	102000000	1000000	1	102	0.778546
chr1	102000000	103000000	1000000	1	103	0.8109455
chr1	103000000	104000000	1000000	1	104	0.8096815
chr1	104000000	105000000	1000000	1	105	0.8367
chr1	105000000	106000000	1000000	1	106	0.875953
chr1	106000000	107000000	1000000	1	107	0.900502
chr1	107000000	108000000	1000000	1	108	0.78291225
chr1	108000000	109000000	1000000	1	109	0.832103583333
chr1	109000000	110000000	1000000	1	110	0.813381166667
chr1	110000000	111000000	1000000	1	111	0.831958
chr1	111000000	112000000	1000000	1	112	0.804001
chr1	112000000	113000000	1000000	1	113	0.80459
chr1	113000000	114000000	1000000	1	114	0.827587
chr1	114000000	115000000	1000000	1	115	0.781257
chr1	115000000	116000000	1000000	1	116	0.84828125
chr1	116000000	117000000	1000000	1	117	0.84978475
chr1	117000000	118000000	1000000	1	118	0.6786085
chr1	118000000	119000000	1000000	1	119	0.8099155
chr1	119000000	120000000	1000000	1	120	0.937027
chr1	120000000	121000000	1000000	1	121	0.9370955
chr1	121000000	122000000	1000000	1	122	0.8770355
chr1	122000000	123000000	1000000	1	123	0.850275
chr1	123000000	124000000	1000000	1	124	0.891928277778
chr1	124000000	125000000	1000000	1	125	0.890178722222
chr1	125000000	126000000	1000000	1	126	0.887216
chr1	126000000	127000000	1000000	1	127	0.909879
chr1	127000000	128000000	1000000	1	128	0.916836
chr1	128000000	129000000	1000000	1	129	0.91285
chr1	129000000	130000000	1000000	1	130	0.88986
chr1	130000000	131000000	1000000	1	131	0.830366
chr1	131000000	132000000	1000000	1	132	0.919909
chr1	132000000	133000000	1000000	1	133	0.953549
chr1	133000000	134000000	1000000	1	134	0.9416455
chr1	134000000	135000000	1000000	1	135	0.9354985
chr1	135000000	136000000	1000000	1	136	0.954255
chr1	136000000	137000000	1000000	1	137	0.944565
chr1	137000000	138000000	1000000	1	138	0.881447
chr1	138000000	139000000	1000000	1	139	0.8977
chr1	139000000	140000000	1000000	1	140	0.771799
chr1	140000000	141000000	1000000	1	141	0.801218
chr1	141000000	142000000	1000000	1	142	0.829249
chr1	142000000	143000000	1000000	1	143	0.832552
chr1	143000000	144000000	1000000	1	144	0.784169
chr1	144000000	145000000	1000000	1	145	0.827945
chr1	145000000	146000000	1000000	1	146	0.832547
chr1	146000000	147000000	1000000	1	147	0.814687833333
chr1	147000000	148000000	1000000	1	148	0.818156166667
chr1	148000000	149000000	1000000	1	149	0.799014
chr1	149000000	150000000	1000000	1	150	0.847374777778
chr1	150000000	151000000	1000000	1	151	0.884104222222
chr1	151000000	152000000	1000000	1	152	0.910571
chr1	152000000	153000000	1000000	1	153	0.926966
chr1	153000000	154000000	1000000	1	154	0.914412
chr1	154000000	155000000	1000000	1	155	0.903147
chr1	155000000	156000000	1000000	1	156	0.93715
chr1	156000000	157000000	1000000	1	157	0.872728
chr1	157000000	158000000	1000000	1	158	0.915452777778
chr1	158000000	159000000	1000000	1	159	0.932161222222
chr1	159000000	160000000	1000000	1	160	0.920633
chr1	160000000	161000000	1000000	1	161	0.906522
chr1	161000000	162000000	1000000	1	162	0.919174
chr1	162000000	163000000	1000000	1	163	0.893652027778
chr1	163000000	164000000	1000000	1	164	0.890461972222
chr1	164000000	165000000	1000000	1	165	0.909522
chr1	165000000	166000000	1000000	1	166	0.903387
chr1	166000000	167000000	1000000	1	167	0.819412
chr1	167000000	168000000	1000000	1	168	0.92257
chr1	168000000	169000000	1000000	1	169	0.903539
chr1	169000000	170000000	1000000	1	170	0.909128
chr1	170000000	171000000	1000000	1	171	0.917527333333
chr1	171000000	172000000	1000000	1	172	0.858206666667
chr1	172000000	173000000	1000000	1	173	0.903352
chr1	173000000	174000000	1000000	1	174	0.726889916667
chr1	174000000	175000000	1000000	1	175	0.844833083333
chr1	175000000	176000000	1000000	1	176	0.896416
chr1	176000000	177000000	1000000	1	177	0.90904
chr1	177000000	178000000	1000000	1	178	0.861052
chr1	178000000	179000000	1000000	1	179	0.839788
chr1	179000000	180000000	1000000	1	180	0.922079
chr1	180000000	181000000	1000000	1	181	0.931143
chr1	181000000	182000000	1000000	1	182	0.913591
chr1	182000000	183000000	1000000	1	183	0.9149885
chr1	183000000	184000000	1000000	1	184	0.8343735
chr1	184000000	185000000	1000000	1	185	0.925717
chr1	185000000	186000000	1000000	1	186	0.923651416667
chr1	186000000	187000000	1000000	1	187	0.924382583333
chr1	187000000	188000000	1000000	1	188	0.940075
chr1	188000000	189000000	1000000	1	189	0.939201
chr1	189000000	190000000	1000000	1	190	0.935492
chr1	190000000	191000000	1000000	1	191	0.94956
chr1	191000000	192000000	1000000	1	192	0.921676
chr1	192000000	193000000	1000000	1	193	0.8698495
chr1	193000000	194000000	1000000	1	194	0.9436035
chr1	194000000	195000000	1000000	1	195	0.92527
chr1	195000000	195471971	471971	1	196	0.573601979783
chr2	1	1000000	999999	2	197	0.0
chr2	1000000	2000000	1000000	2	198	0.0
chr2	2000000	3000000	1000000	2	199	0.0
chr2	3000000	4000000	1000000	2	200	0.82851025
chr2	4000000	5000000	1000000	2	201	0.92800425
chr2	5000000	6000000	1000000	2	202	0.902678
chr2	6000000	7000000	1000000	2	203	0.926038
chr2	7000000	8000000	1000000	2	204	0.850869
chr2	8000000	9000000	1000000	2	205	0.837329
chr2	9000000	10000000	1000000	2	206	0.910538
chr2	10000000	11000000	1000000	2	207	0.878802722222
chr2	11000000	12000000	1000000	2	208	0.851726861111
chr2	12000000	13000000	1000000	2	209	0.856380416667
chr2	13000000	14000000	1000000	2	210	0.87551
chr2	14000000	15000000	1000000	2	211	0.8456
chr2	15000000	16000000	1000000	2	212	0.795756
chr2	16000000	17000000	1000000	2	213	0.821642777778
chr2	17000000	18000000	1000000	2	214	0.854063222222
chr2	18000000	19000000	1000000	2	215	0.893796
chr2	19000000	20000000	1000000	2	216	0.856564083333
chr2	20000000	21000000	1000000	2	217	0.8752845
chr2	21000000	22000000	1000000	2	218	0.815727916667
chr2	22000000	23000000	1000000	2	219	0.7004555
chr2	23000000	24000000	1000000	2	220	0.785786
chr2	24000000	25000000	1000000	2	221	0.87887
chr2	25000000	26000000	1000000	2	222	0.917204
chr2	26000000	27000000	1000000	2	223	0.9017605
chr2	27000000	28000000	1000000	2	224	0.9529795
chr2	28000000	29000000	1000000	2	225	0.945941916667
chr2	29000000	30000000	1000000	2	226	0.925157083333
chr2	30000000	31000000	1000000	2	227	0.92662
chr2	31000000	32000000	1000000	2	228	0.95111
chr2	32000000	33000000	1000000	2	229	0.935469
chr2	33000000	34000000	1000000	2	230	0.9556385
chr2	34000000	35000000	1000000	2	231	0.9342285
chr2	35000000	36000000	1000000	2	232	0.952384
chr2	36000000	37000000	1000000	2	233	0.769756
chr2	37000000	38000000	1000000	2	234	0.85639
chr2	38000000	39000000	1000000	2	235	0.930589
chr2	39000000	40000000	1000000	2	236	0.778923
chr2	40000000	41000000	1000000	2	237	0.842326
chr2	41000000	42000000	1000000	2	238	0.880097
chr2	42000000	43000000	1000000	2	239	0.885733
chr2	43000000	44000000	1000000	2	240	0.903824
chr2	44000000	45000000	1000000	2	241	0.914592
chr2	45000000	46000000	1000000	2	242	0.92786
chr2	46000000	47000000	1000000	2	243	0.864914
chr2	47000000	48000000	1000000	2	244	0.818107
chr2	48000000	49000000	1000000	2	245	0.88815925
chr2	49000000	50000000	1000000	2	246	0.92257875
chr2	50000000	51000000	1000000	2	247	0.9025035
chr2	51000000	52000000	1000000	2	248	0.907119777778
chr2	52000000	53000000	1000000	2	249	0.942358722222
chr2	53000000	54000000	1000000	2	250	0.80979
chr2	54000000	55000000	1000000	2	251	0.810918
chr2	55000000	56000000	1000000	2	252	0.7963225
chr2	56000000	57000000	1000000	2	253	0.8143415
chr2	57000000	58000000	1000000	2	254	0.868078
chr2	58000000	59000000	1000000	2	255	0.883622638889
chr2	59000000	60000000	1000000	2	256	0.896827361111
chr2	60000000	61000000	1000000	2	257	0.9322855
chr2	61000000	62000000	1000000	2	258	0.8974155
chr2	62000000	63000000	1000000	2	259	0.909062
chr2	63000000	64000000	1000000	2	260	0.867499
chr2	64000000	65000000	1000000	2	261	0.87769
chr2	65000000	66000000	1000000	2	262	0.919948
chr2	66000000	67000000	1000000	2	263	0.8874785
chr2	67000000	68000000	1000000	2	264	0.8750435
chr2	68000000	69000000	1000000	2	265	0.885664
chr2	69000000	70000000	1000000	2	266	0.925964
chr2	70000000	71000000	1000000	2	267	0.936175
chr2	71000000	72000000	1000000	2	268	0.934766083333
chr2	72000000	73000000	1000000	2	269	0.94917075
chr2	73000000	74000000	1000000	2	270	0.930143166667
chr2	74000000	75000000	1000000	2	271	0.93658
chr2	75000000	76000000	1000000	2	272	0.935219
chr2	76000000	77000000	1000000	2	273	0.942721
chr2	77000000	78000000	1000000	2	274	0.9277575
chr2	78000000	79000000	1000000	2	275	0.8772975
chr2	79000000	80000000	1000000	2	276	0.928488
chr2	80000000	81000000	1000000	2	277	0.8586505
chr2	81000000	82000000	1000000	2	278	0.7999275
chr2	82000000	83000000	1000000	2	279	0.833621
chr2	83000000	84000000	1000000	2	280	0.720858
chr2	84000000	85000000	1000000	2	281	0.867983
chr2	85000000	86000000	1000000	2	282	0.848648
chr2	86000000	87000000	1000000	2	283	0.781437
chr2	87000000	88000000	1000000	2	284	0.785607
chr2	88000000	89000000	1000000	2	285	0.753177
chr2	89000000	90000000	1000000	2	286	0.751342
chr2	90000000	91000000	1000000	2	287	0.702248
chr2	91000000	92000000	1000000	2	288	0.935349
chr2	92000000	93000000	1000000	2	289	0.957715
chr2	93000000	94000000	1000000	2	290	0.9536
chr2	94000000	95000000	1000000	2	291	0.884865
chr2	95000000	96000000	1000000	2	292	0.799303
chr2	96000000	97000000	1000000	2	293	0.874681
chr2	97000000	98000000	1000000	2	294	0.817802
chr2	98000000	99000000	1000000	2	295	0.793449
chr2	99000000	100000000	1000000	2	296	0.802928
chr2	100000000	101000000	1000000	2	297	0.561293
chr2	101000000	102000000	1000000	2	298	0.888766
chr2	102000000	103000000	1000000	2	299	0.956258
chr2	103000000	104000000	1000000	2	300	0.94075
chr2	104000000	105000000	1000000	2	301	0.898416
chr2	105000000	106000000	1000000	2	302	0.914999583333
chr2	106000000	107000000	1000000	2	303	0.926798416667
chr2	107000000	108000000	1000000	2	304	0.84681
chr2	108000000	109000000	1000000	2	305	0.846936
chr2	109000000	110000000	1000000	2	306	0.890763
chr2	110000000	111000000	1000000	2	307	0.827613
chr2	111000000	112000000	1000000	2	308	0.73253
chr2	112000000	113000000	1000000	2	309	0.847589694445
chr2	113000000	114000000	1000000	2	310	0.891835305556
chr2	114000000	115000000	1000000	2	311	0.905362
chr2	115000000	116000000	1000000	2	312	0.943802527778
chr2	116000000	117000000	1000000	2	313	0.866933472222
chr2	117000000	118000000	1000000	2	314	0.920002
chr2	118000000	119000000	1000000	2	315	0.942201
chr2	119000000	120000000	1000000	2	316	0.921233
chr2	120000000	121000000	1000000	2	317	0.91511
chr2	121000000	122000000	1000000	2	318	0.909756
chr2	122000000	123000000	1000000	2	319	0.842964
chr2	123000000	124000000	1000000	2	320	0.856508
chr2	124000000	125000000	1000000	2	321	0.915006
chr2	125000000	126000000	1000000	2	322	0.9314895
chr2	126000000	127000000	1000000	2	323	0.8854345
chr2	127000000	128000000	1000000	2	324	0.9210835
chr2	128000000	129000000	1000000	2	325	0.9395425
chr2	129000000	130000000	1000000	2	326	0.907476
chr2	130000000	131000000	1000000	2	327	0.934353
chr2	131000000	132000000	1000000	2	328	0.913968
chr2	132000000	133000000	1000000	2	329	0.928926166667
chr2	133000000	134000000	1000000	2	330	0.887531833333
chr2	134000000	135000000	1000000	2	331	0.891804222222
chr2	135000000	136000000	1000000	2	332	0.933446777778
chr2	136000000	137000000	1000000	2	333	0.893746
chr2	137000000	138000000	1000000	2	334	0.911896
chr2	138000000	139000000	1000000	2	335	0.87051
chr2	139000000	140000000	1000000	2	336	0.861197
chr2	140000000	141000000	1000000	2	337	0.888972
chr2	141000000	142000000	1000000	2	338	0.933054
chr2	142000000	143000000	1000000	2	339	0.896717
chr2	143000000	144000000	1000000	2	340	0.877375
chr2	144000000	145000000	1000000	2	341	0.916126
chr2	145000000	146000000	1000000	2	342	0.922735
chr2	146000000	147000000	1000000	2	343	0.9227845
chr2	147000000	148000000	1000000	2	344	0.9062945
chr2	148000000	149000000	1000000	2	345	0.892416
chr2	149000000	150000000	1000000	2	346	0.848522
chr2	150000000	151000000	1000000	2	347	0.752237
chr2	151000000	152000000	1000000	2	348	0.632859
chr2	152000000	153000000	1000000	2	349	0.925035
chr2	153000000	154000000	1000000	2	350	0.934915
chr2	154000000	155000000	1000000	2	351	0.877227
chr2	155000000	156000000	1000000	2	352	0.915529083333
chr2	156000000	157000000	1000000	2	353	0.912821916667
chr2	157000000	158000000	1000000	2	354	0.930814
chr2	158000000	159000000	1000000	2	355	0.948662
chr2	159000000	160000000	1000000	2	356	0.90946
chr2	160000000	161000000	1000000	2	357	0.939112
chr2	161000000	162000000	1000000	2	358	0.924005
chr2	162000000	163000000	1000000	2	359	0.930221
chr2	163000000	164000000	1000000	2	360	0.922329
chr2	164000000	165000000	1000000	2	361	0.92126
chr2	165000000	166000000	1000000	2	362	0.936607
chr2	166000000	167000000	1000000	2	363	0.936750083333
chr2	167000000	168000000	1000000	2	364	0.925282916667
chr2	168000000	169000000	1000000	2	365	0.9409195
chr2	169000000	170000000	1000000	2	366	0.9550855
chr2	170000000	171000000	1000000	2	367	0.945105
chr2	171000000	172000000	1000000	2	368	0.923629
chr2	172000000	173000000	1000000	2	369	0.921336
chr2	173000000	174000000	1000000	2	370	0.926219
chr2	174000000	175000000	1000000	2	371	0.922687166667
chr2	175000000	176000000	1000000	2	372	0.0372653333333
chr2	176000000	177000000	1000000	2	373	0.01313
chr2	177000000	178000000	1000000	2	374	0.137708611111
chr2	178000000	179000000	1000000	2	375	0.888022888889
chr2	179000000	180000000	1000000	2	376	0.957177166667
chr2	180000000	181000000	1000000	2	377	0.952447833333
chr2	181000000	182000000	1000000	2	378	0.892698666667
chr2	182000000	182113224	113224	2	379	0.0581310793942
chr3	1	1000000	999999	3	380	0.0
chr3	1000000	2000000	1000000	3	381	0.0
chr3	2000000	3000000	1000000	3	382	0.0
chr3	3000000	4000000	1000000	3	383	0.7506365
chr3	4000000	5000000	1000000	3	384	0.75832
chr3	5000000	6000000	1000000	3	385	0.804212
chr3	6000000	7000000	1000000	3	386	0.762132
chr3	7000000	8000000	1000000	3	387	0.773428
chr3	8000000	9000000	1000000	3	388	0.817351555556
chr3	9000000	10000000	1000000	3	389	0.870134944445
chr3	10000000	11000000	1000000	3	390	0.8213955
chr3	11000000	12000000	1000000	3	391	0.7708585
chr3	12000000	13000000	1000000	3	392	0.7659065
chr3	13000000	14000000	1000000	3	393	0.838779333333
chr3	14000000	15000000	1000000	3	394	0.782422666667
chr3	15000000	16000000	1000000	3	395	0.514923527778
chr3	16000000	17000000	1000000	3	396	0.760104972222
chr3	17000000	18000000	1000000	3	397	0.7945495
chr3	18000000	19000000	1000000	3	398	0.835721
chr3	19000000	20000000	1000000	3	399	0.85005
chr3	20000000	21000000	1000000	3	400	0.800407
chr3	21000000	22000000	1000000	3	401	0.85202
chr3	22000000	23000000	1000000	3	402	0.733912
chr3	23000000	24000000	1000000	3	403	0.813688916667
chr3	24000000	25000000	1000000	3	404	0.859092083333
chr3	25000000	26000000	1000000	3	405	0.838921
chr3	26000000	27000000	1000000	3	406	0.845702
chr3	27000000	28000000	1000000	3	407	0.922739
chr3	28000000	29000000	1000000	3	408	0.863991583333
chr3	29000000	30000000	1000000	3	409	0.862851416667
chr3	30000000	31000000	1000000	3	410	0.9452
chr3	31000000	32000000	1000000	3	411	0.800606
chr3	32000000	33000000	1000000	3	412	0.899144
chr3	33000000	34000000	1000000	3	413	0.836934
chr3	34000000	35000000	1000000	3	414	0.926895
chr3	35000000	36000000	1000000	3	415	0.864837
chr3	36000000	37000000	1000000	3	416	0.882273
chr3	37000000	38000000	1000000	3	417	0.930351
chr3	38000000	39000000	1000000	3	418	0.897341
chr3	39000000	40000000	1000000	3	419	0.855638
chr3	40000000	41000000	1000000	3	420	0.789643
chr3	41000000	42000000	1000000	3	421	0.865127
chr3	42000000	43000000	1000000	3	422	0.841745
chr3	43000000	44000000	1000000	3	423	0.798363
chr3	44000000	45000000	1000000	3	424	0.784493
chr3	45000000	46000000	1000000	3	425	0.836045
chr3	46000000	47000000	1000000	3	426	0.8377575
chr3	47000000	48000000	1000000	3	427	0.824021666667
chr3	48000000	49000000	1000000	3	428	0.841496833333
chr3	49000000	50000000	1000000	3	429	0.800273583333
chr3	50000000	51000000	1000000	3	430	0.848209416667
chr3	51000000	52000000	1000000	3	431	0.932357694445
chr3	52000000	53000000	1000000	3	432	0.937438305556
chr3	53000000	54000000	1000000	3	433	0.904414
chr3	54000000	55000000	1000000	3	434	0.916782
chr3	55000000	56000000	1000000	3	435	0.922584
chr3	56000000	57000000	1000000	3	436	0.8223985
chr3	57000000	58000000	1000000	3	437	0.8640245
chr3	58000000	59000000	1000000	3	438	0.887853
chr3	59000000	60000000	1000000	3	439	0.800137222222
chr3	60000000	61000000	1000000	3	440	0.885007777778
chr3	61000000	62000000	1000000	3	441	0.813903
chr3	62000000	63000000	1000000	3	442	0.800426
chr3	63000000	64000000	1000000	3	443	0.893237
chr3	64000000	65000000	1000000	3	444	0.605146
chr3	65000000	66000000	1000000	3	445	0.924047472222
chr3	66000000	67000000	1000000	3	446	0.856702527778
chr3	67000000	68000000	1000000	3	447	0.846940666667
chr3	68000000	69000000	1000000	3	448	0.903848333333
chr3	69000000	70000000	1000000	3	449	0.8936865
chr3	70000000	71000000	1000000	3	450	0.8449235
chr3	71000000	72000000	1000000	3	451	0.820784
chr3	72000000	73000000	1000000	3	452	0.835421
chr3	73000000	74000000	1000000	3	453	0.834359
chr3	74000000	75000000	1000000	3	454	0.799877
chr3	75000000	76000000	1000000	3	455	0.85198
chr3	76000000	77000000	1000000	3	456	0.867745
chr3	77000000	78000000	1000000	3	457	0.821932
chr3	78000000	79000000	1000000	3	458	0.802365
chr3	79000000	80000000	1000000	3	459	0.906472
chr3	80000000	81000000	1000000	3	460	0.851367
chr3	81000000	82000000	1000000	3	461	0.865971
chr3	82000000	83000000	1000000	3	462	0.899801
chr3	83000000	84000000	1000000	3	463	0.895999
chr3	84000000	85000000	1000000	3	464	0.930061
chr3	85000000	86000000	1000000	3	465	0.936206
chr3	86000000	87000000	1000000	3	466	0.902043
chr3	87000000	88000000	1000000	3	467	0.90878
chr3	88000000	89000000	1000000	3	468	0.83772
chr3	89000000	90000000	1000000	3	469	0.942869
chr3	90000000	91000000	1000000	3	470	0.804689972222
chr3	91000000	92000000	1000000	3	471	0.642253027778
chr3	92000000	93000000	1000000	3	472	0.792357
chr3	93000000	94000000	1000000	3	473	0.6277335
chr3	94000000	95000000	1000000	3	474	0.6609425
chr3	95000000	96000000	1000000	3	475	0.89975
chr3	96000000	97000000	1000000	3	476	0.851341
chr3	97000000	98000000	1000000	3	477	0.911042
chr3	98000000	99000000	1000000	3	478	0.719214
chr3	99000000	100000000	1000000	3	479	0.849740972222
chr3	100000000	101000000	1000000	3	480	0.916454027778
chr3	101000000	102000000	1000000	3	481	0.958183
chr3	102000000	103000000	1000000	3	482	0.892720416667
chr3	103000000	104000000	1000000	3	483	0.921937583333
chr3	104000000	105000000	1000000	3	484	0.904648
chr3	105000000	106000000	1000000	3	485	0.939644
chr3	106000000	107000000	1000000	3	486	0.735319
chr3	107000000	108000000	1000000	3	487	0.944124
chr3	108000000	109000000	1000000	3	488	0.930427
chr3	109000000	110000000	1000000	3	489	0.903324
chr3	110000000	111000000	1000000	3	490	0.856369
chr3	111000000	112000000	1000000	3	491	0.815099361111
chr3	112000000	113000000	1000000	3	492	0.811996638889
chr3	113000000	114000000	1000000	3	493	0.549335
chr3	114000000	115000000	1000000	3	494	0.844094
chr3	115000000	116000000	1000000	3	495	0.878884
chr3	116000000	117000000	1000000	3	496	0.923426
chr3	117000000	118000000	1000000	3	497	0.888846
chr3	118000000	119000000	1000000	3	498	0.880096
chr3	119000000	120000000	1000000	3	499	0.901203
chr3	120000000	121000000	1000000	3	500	0.870772
chr3	121000000	122000000	1000000	3	501	0.926713
chr3	122000000	123000000	1000000	3	502	0.936839
chr3	123000000	124000000	1000000	3	503	0.878746
chr3	124000000	125000000	1000000	3	504	0.863395
chr3	125000000	126000000	1000000	3	505	0.886502
chr3	126000000	127000000	1000000	3	506	0.885603
chr3	127000000	128000000	1000000	3	507	0.931419083333
chr3	128000000	129000000	1000000	3	508	0.882227194445
chr3	129000000	130000000	1000000	3	509	0.913459722222
chr3	130000000	131000000	1000000	3	510	0.926253
chr3	131000000	132000000	1000000	3	511	0.829799
chr3	132000000	133000000	1000000	3	512	0.910418
chr3	133000000	134000000	1000000	3	513	0.830714
chr3	134000000	135000000	1000000	3	514	0.827572
chr3	135000000	136000000	1000000	3	515	0.88738
chr3	136000000	137000000	1000000	3	516	0.91209
chr3	137000000	138000000	1000000	3	517	0.868835
chr3	138000000	139000000	1000000	3	518	0.925869
chr3	139000000	140000000	1000000	3	519	0.856106
chr3	140000000	141000000	1000000	3	520	0.865183
chr3	141000000	142000000	1000000	3	521	0.907027
chr3	142000000	143000000	1000000	3	522	0.91981
chr3	143000000	144000000	1000000	3	523	0.931744
chr3	144000000	145000000	1000000	3	524	0.869025
chr3	145000000	146000000	1000000	3	525	0.92376
chr3	146000000	147000000	1000000	3	526	0.92144
chr3	147000000	148000000	1000000	3	527	0.907041
chr3	148000000	149000000	1000000	3	528	0.917331
chr3	149000000	150000000	1000000	3	529	0.940299
chr3	150000000	151000000	1000000	3	530	0.899595
chr3	151000000	152000000	1000000	3	531	0.882538
chr3	152000000	153000000	1000000	3	532	0.908605
chr3	153000000	154000000	1000000	3	533	0.936112
chr3	154000000	155000000	1000000	3	534	0.91578075
chr3	155000000	156000000	1000000	3	535	0.87431825
chr3	156000000	157000000	1000000	3	536	0.885518
chr3	157000000	158000000	1000000	3	537	0.885146
chr3	158000000	159000000	1000000	3	538	0.828421555556
chr3	159000000	160000000	1000000	3	539	0.706500944445
chr3	160000000	160039680	39680	3	540	0.0
chr4	1	1000000	999999	4	541	0.0
chr4	1000000	2000000	1000000	4	542	0.0
chr4	2000000	3000000	1000000	4	543	0.0
chr4	3000000	4000000	1000000	4	544	0.573032
chr4	4000000	5000000	1000000	4	545	0.7950015
chr4	5000000	6000000	1000000	4	546	0.7892405
