chr	bin_start	bin_end	bin_len	chr_ind	bin_ind
chr1	110000000	112500000	2500000	1	45	0.8201328
chr1	112500000	115000000	2500000	1	46	0.7996244
chr1	115000000	117500000	2500000	1	47	0.8375364
chr1	117500000	120000000	2500000	1	48	0.8119104
chr1	120000000	122500000	2500000	1	49	0.9005368
chr1	122500000	125000000	2500000	1	50	0.8780684
chr1	125000000	127500000	2500000	1	51	0.9073608
chr1	127500000	130000000	2500000	1	52	0.8992956
chr1	130000000	132500000	2500000	1	53	0.8898396
chr1	132500000	135000000	2500000	1	54	0.9425476
chr1	135000000	137500000	2500000	1	55	0.9357368
chr1	137500000	140000000	2500000	1	56	0.8441696
chr1	140000000	142500000	2500000	1	57	0.8209082
chr1	142500000	145000000	2500000	1	58	0.809145
chr1	145000000	147500000	2500000	1	59	0.8223814
chr1	147500000	150000000	2500000	1	60	0.822330511111
chr1	150000000	152500000	2500000	1	61	0.900554088889
chr1	152500000	155000000	2500000	1	62	0.915126
chr1	155000000	157500000	2500000	1	63	0.9074992
chr1	157500000	160000000	2500000	1	64	0.9237508
chr1	160000000	162500000	2500000	1	65	0.9096024
chr1	162500000	165000000	2500000	1	66	0.8981304
chr1	165000000	167500000	2500000	1	67	0.8735092
chr1	167500000	170000000	2500000	1	68	0.9097052
chr1	170000000	172500000	2500000	1	69	0.901074
chr1	172500000	175000000	2500000	1	70	0.7992496
chr1	175000000	177500000	2500000	1	71	0.9091716
chr1	177500000	180000000	2500000	1	72	0.8621784
chr1	180000000	182500000	2500000	1	73	0.916726
chr1	182500000	185000000	2500000	1	74	0.8911992
chr1	185000000	187500000	2500000	1	75	0.9231402
chr1	187500000	190000000	2500000	1	76	0.9419806
chr1	190000000	192500000	2500000	1	77	0.9125576
chr1	192500000	195000000	2500000	1	78	0.931426
chr1	195000000	195471971	471971	1	79	0.573601979783
chr2	1	2500000	2499999	2	80	0.0
chr2	2500000	5000000	2500000	2	81	0.7026058
chr2	5000000	7500000	2500000	2	82	0.9104476
chr2	7500000	10000000	2500000	2	83	0.8605332
chr2	10000000	12500000	2500000	2	84	0.872577
chr2	12500000	15000000	2500000	2	85	0.850631
chr2	15000000	17500000	2500000	2	86	0.8083788
chr2	17500000	20000000	2500000	2	87	0.880350033333
chr2	20000000	22500000	2500000	2	88	0.794836966667
chr2	22500000	25000000	2500000	2	89	0.8276126
chr2	25000000	27500000	2500000	2	90	0.916501111111
chr2	27500000	30000000	2500000	2	91	0.940716088889
chr2	30000000	32500000	2500000	2	92	0.9355236
chr2	32500000	35000000	2500000	2	93	0.9457028
chr2	35000000	37500000	2500000	2	94	0.839956
chr2	37500000	40000000	2500000	2	95	0.8752608
chr2	40000000	42500000	2500000	2	96	0.8653868
chr2	42500000	45000000	2500000	2	97	0.905242
chr2	45000000	47500000	2500000	2	98	0.8876838
chr2	47500000	50000000	2500000	2	99	0.8809638
chr2	50000000	52500000	2500000	2	100	0.9126848
chr2	52500000	55000000	2500000	2	101	0.8363912
chr2	55000000	57500000	2500000	2	102	0.8181276
chr2	57500000	60000000	2500000	2	103	0.8855492
chr2	60000000	62500000	2500000	2	104	0.9110412
chr2	62500000	65000000	2500000	2	105	0.8825396
chr2	65000000	67500000	2500000	2	106	0.887294
chr2	67500000	70000000	2500000	2	107	0.9103452
chr2	70000000	72500000	2500000	2	108	0.9390096
chr2	72500000	75000000	2500000	2	109	0.9357244
chr2	75000000	77500000	2500000	2	110	0.9413892
chr2	77500000	80000000	2500000	2	111	0.903204
chr2	80000000	82500000	2500000	2	112	0.8352088
chr2	82500000	85000000	2500000	2	113	0.7972072
chr2	85000000	87500000	2500000	2	114	0.816304400001
chr2	87500000	90000000	2500000	2	115	0.75178
chr2	90000000	92500000	2500000	2	116	0.8463472
chr2	92500000	95000000	2500000	2	117	0.9271636
chr2	95000000	97500000	2500000	2	118	0.8383552
chr2	97500000	100000000	2500000	2	119	0.79691
chr2	100000000	102500000	2500000	2	120	0.7713612
chr2	102500000	105000000	2500000	2	121	0.926832
chr2	105000000	107500000	2500000	2	122	0.9109116
chr2	107500000	110000000	2500000	2	123	0.8596112
chr2	110000000	112500000	2500000	2	124	0.7844344
chr2	112500000	115000000	2500000	2	125	0.8975376
chr2	115000000	117500000	2500000	2	126	0.9093906
chr2	117500000	120000000	2500000	2	127	0.9282782
chr2	120000000	122500000	2500000	2	128	0.9023645
chr2	122500000	125000000	2500000	2	129	0.8733731
chr2	125000000	127500000	2500000	2	130	0.910728
chr2	127500000	130000000	2500000	2	131	0.9232824
chr2	130000000	132500000	2500000	2	132	0.9250304
chr2	132500000	135000000	2500000	2	133	0.897602888889
chr2	135000000	137500000	2500000	2	134	0.908775511111
chr2	137500000	140000000	2500000	2	135	0.8795428
chr2	140000000	142500000	2500000	2	136	0.9049144
chr2	142500000	145000000	2500000	2	137	0.8999832
chr2	145000000	147500000	2500000	2	138	0.916724
chr2	147500000	150000000	2500000	2	139	0.8803768
chr2	150000000	152500000	2500000	2	140	0.7345528
chr2	152500000	155000000	2500000	2	141	0.9143564
chr2	155000000	157500000	2500000	2	142	0.918409
chr2	157500000	160000000	2500000	2	143	0.9285058
chr2	160000000	162500000	2500000	2	144	0.9308436
chr2	162500000	165000000	2500000	2	145	0.9239272
chr2	165000000	167500000	2500000	2	146	0.9310068
chr2	167500000	170000000	2500000	2	147	0.9468512
chr2	170000000	172500000	2500000	2	148	0.9288164
chr2	172500000	175000000	2500000	2	149	0.926774066667
chr2	175000000	177500000	2500000	2	150	0.0497025333333
chr2	177500000	180000000	2500000	2	151	0.763619066667
chr2	180000000	182113224	2113224	2	152	0.876257478305
chr3	1	2500000	2499999	3	153	0.0
chr3	2500000	5000000	2500000	3	154	0.6035826
chr3	5000000	7500000	2500000	3	155	0.7806748
chr3	7500000	10000000	2500000	3	156	0.8302286
chr3	10000000	12500000	2500000	3	157	0.790479
chr3	12500000	15000000	2500000	3	158	0.801266
chr3	15000000	17500000	2500000	3	159	0.6664744
chr3	17500000	20000000	2500000	3	160	0.8356652
chr3	20000000	22500000	2500000	3	161	0.8168898
chr3	22500000	25000000	2500000	3	162	0.8067582
chr3	25000000	27500000	2500000	3	163	0.8515356
chr3	27500000	30000000	2500000	3	164	0.8821464
chr3	30000000	32500000	2500000	3	165	0.8752204
chr3	32500000	35000000	2500000	3	166	0.8882912
chr3	35000000	37500000	2500000	3	167	0.8812456
chr3	37500000	40000000	2500000	3	168	0.8909304
chr3	40000000	42500000	2500000	3	169	0.8266916
chr3	42500000	45000000	2500000	3	170	0.8050568
chr3	45000000	47500000	2500000	3	171	0.838302
chr3	47500000	50000000	2500000	3	172	0.817535833334
chr3	50000000	52500000	2500000	3	173	0.900881766667
chr3	52500000	55000000	2500000	3	174	0.9147988
chr3	55000000	57500000	2500000	3	175	0.8658284
chr3	57500000	60000000	2500000	3	176	0.852970488889
chr3	60000000	62500000	2500000	3	177	0.841423111111
chr3	62500000	65000000	2500000	3	178	0.7576648
chr3	65000000	67500000	2500000	3	179	0.879444
chr3	67500000	70000000	2500000	3	180	0.8906462
chr3	70000000	72500000	2500000	3	181	0.8337854
chr3	72500000	75000000	2500000	3	182	0.8203604
chr3	75000000	77500000	2500000	3	183	0.8538648
chr3	77500000	80000000	2500000	3	184	0.8463328
chr3	80000000	82500000	2500000	3	185	0.8682568
chr3	82500000	85000000	2500000	3	186	0.9090228
chr3	85000000	87500000	2500000	3	187	0.9129128
chr3	87500000	90000000	2500000	3	188	0.8981344
chr3	90000000	92500000	2500000	3	189	0.725212400001
chr3	92500000	95000000	2500000	3	190	0.685978
chr3	95000000	97500000	2500000	3	191	0.8753544
chr3	97500000	100000000	2500000	3	192	0.817080788889
chr3	100000000	102500000	2500000	3	193	0.934520011111
chr3	102500000	105000000	2500000	3	194	0.9030572
chr3	105000000	107500000	2500000	3	195	0.8603964
chr3	107500000	110000000	2500000	3	196	0.9207388
chr3	110000000	112500000	2500000	3	197	0.830806
chr3	112500000	115000000	2500000	3	198	0.7199516
chr3	115000000	117500000	2500000	3	199	0.8915312
chr3	117500000	120000000	2500000	3	200	0.8974508
chr3	120000000	122500000	2500000	3	201	0.9078664
chr3	122500000	125000000	2500000	3	202	0.8827196
chr3	125000000	127500000	2500000	3	203	0.8961798
chr3	127500000	130000000	2500000	3	204	0.9035046
chr3	130000000	132500000	2500000	3	205	0.8866014
chr3	132500000	135000000	2500000	3	206	0.843301
chr3	135000000	137500000	2500000	3	207	0.8918196
chr3	137500000	140000000	2500000	3	208	0.8882924
chr3	140000000	142500000	2500000	3	209	0.8978112
chr3	142500000	145000000	2500000	3	210	0.8993044
chr3	145000000	147500000	2500000	3	211	0.9206468
chr3	147500000	150000000	2500000	3	212	0.9233016
chr3	150000000	152500000	2500000	3	213	0.8948784
chr3	152500000	155000000	2500000	3	214	0.9221739
chr3	155000000	157500000	2500000	3	215	0.8843073
chr3	157500000	160000000	2500000	3	216	0.7876546
chr3	160000000	160039680	39680	3	217	0.0
chr4	1	2500000	2499999	4	218	0.0
chr4	2500000	5000000	2500000	4	219	0.5472134
chr4	5000000	7500000	2500000	4	220	0.8301856
chr4	7500000	10000000	2500000	4	221	0.854719666667
chr4	10000000	12500000	2500000	4	222	0.839840333334
chr4	12500000	15000000	2500000	4	223	0.8521432
chr4	15000000	17500000	2500000	4	224	0.801994
chr4	17500000	20000000	2500000	4	225	0.8178783
chr4	20000000	22500000	2500000	4	226	0.8215505
chr4	22500000	25000000	2500000	4	227	0.8191148
chr4	25000000	27500000	2500000	4	228	0.8113264
chr4	27500000	30000000	2500000	4	229	0.8602084
chr4	30000000	32500000	2500000	4	230	0.879768966667
chr4	32500000	35000000	2500000	4	231	0.901966233333
chr4	35000000	37500000	2500000	4	232	0.859342
chr4	37500000	40000000	2500000	4	233	0.8106496
chr4	40000000	42500000	2500000	4	234	0.637401
chr4	42500000	45000000	2500000	4	235	0.8045886
chr4	45000000	47500000	2500000	4	236	0.935974
chr4	47500000	50000000	2500000	4	237	0.8795994
chr4	50000000	52500000	2500000	4	238	0.8087166
chr4	52500000	55000000	2500000	4	239	0.8881884
chr4	55000000	57500000	2500000	4	240	0.921444
chr4	57500000	60000000	2500000	4	241	0.908469555556
chr4	60000000	62500000	2500000	4	242	0.251130844444
chr4	62500000	65000000	2500000	4	243	0.8962964
chr4	65000000	67500000	2500000	4	244	0.8606732
chr4	67500000	70000000	2500000	4	245	0.8489432
chr4	70000000	72500000	2500000	4	246	0.8249144
chr4	72500000	75000000	2500000	4	247	0.742719
chr4	75000000	77500000	2500000	4	248	0.8847636
chr4	77500000	80000000	2500000	4	249	0.8377726
chr4	80000000	82500000	2500000	4	250	0.8454504
chr4	82500000	85000000	2500000	4	251	0.9104336
chr4	85000000	87500000	2500000	4	252	0.8980648
chr4	87500000	90000000	2500000	4	253	0.8304824
chr4	90000000	92500000	2500000	4	254	0.8281444
chr4	92500000	95000000	2500000	4	255	0.8416816
chr4	95000000	97500000	2500000	4	256	0.8649132
chr4	97500000	100000000	2500000	4	257	0.9165922
chr4	100000000	102500000	2500000	4	258	0.8840194
chr4	102500000	105000000	2500000	4	259	0.9316344
chr4	105000000	107500000	2500000	4	260	0.9276168
chr4	107500000	110000000	2500000	4	261	0.903736
chr4	110000000	112500000	2500000	4	262	0.8293245
chr4	112500000	115000000	2500000	4	263	0.7895623
chr4	115000000	117500000	2500000	4	264	0.835016
chr4	117500000	120000000	2500000	4	265	0.9078124
chr4	120000000	122500000	2500000	4	266	0.628534433334
chr4	122500000	125000000	2500000	4	267	0.888159966667
chr4	125000000	127500000	2500000	4	268	0.9363624
chr4	127500000	130000000	2500000	4	269	0.9367196
chr4	130000000	132500000	2500000	4	270	0.87828
chr4	132500000	135000000	2500000	4	271	0.9203136
chr4	135000000	137500000	2500000	4	272	0.9350348
chr4	137500000	140000000	2500000	4	273	0.9444844
chr4	140000000	142500000	2500000	4	274	0.9404292
chr4	142500000	145000000	2500000	4	275	0.7292096
chr4	145000000	147500000	2500000	4	276	0.297098
chr4	147500000	150000000	2500000	4	277	0.8633096
chr4	150000000	152500000	2500000	4	278	0.9515112
chr4	152500000	155000000	2500000	4	279	0.9511088
chr4	155000000	156508116	1508116	4	280	0.783473883972
chr5	1	2500000	2499999	5	281	0.0
chr5	2500000	5000000	2500000	5	282	0.626351
chr5	5000000	7500000	2500000	5	283	0.8217444
chr5	7500000	10000000	2500000	5	284	0.808371888889
chr5	10000000	12500000	2500000	5	285	0.500642111111
chr5	12500000	15000000	2500000	5	286	0.8332942
chr5	15000000	17500000	2500000	5	287	0.6374198
chr5	17500000	20000000	2500000	5	288	0.8574212
chr5	20000000	22500000	2500000	5	289	0.8852036
chr5	22500000	25000000	2500000	5	290	0.8810156
chr5	25000000	27500000	2500000	5	291	0.826346
chr5	27500000	30000000	2500000	5	292	0.8608356
chr5	30000000	32500000	2500000	5	293	0.886956
chr5	32500000	35000000	2500000	5	294	0.8989328
chr5	35000000	37500000	2500000	5	295	0.9463706
chr5	37500000	40000000	2500000	5	296	0.8986318
chr5	40000000	42500000	2500000	5	297	0.8331356
chr5	42500000	45000000	2500000	5	298	0.8679072
chr5	45000000	47500000	2500000	5	299	0.8564522
chr5	47500000	50000000	2500000	5	300	0.8872758
chr5	50000000	52500000	2500000	5	301	0.903332
chr5	52500000	55000000	2500000	5	302	0.9071324
chr5	55000000	57500000	2500000	5	303	0.8240694
chr5	57500000	60000000	2500000	5	304	0.827900811111
chr5	60000000	62500000	2500000	5	305	0.812994588889
chr5	62500000	65000000	2500000	5	306	0.8808824
chr5	65000000	67500000	2500000	5	307	0.9370332
chr5	67500000	70000000	2500000	5	308	0.8468452
chr5	70000000	72500000	2500000	5	309	0.833662
chr5	72500000	75000000	2500000	5	310	0.9258936
chr5	75000000	77500000	2500000	5	311	0.9230388
chr5	77500000	80000000	2500000	5	312	0.8085512
chr5	80000000	82500000	2500000	5	313	0.8755652
chr5	82500000	85000000	2500000	5	314	0.8389264
chr5	85000000	87500000	2500000	5	315	0.798255633334
chr5	87500000	90000000	2500000	5	316	0.844884166667
chr5	90000000	92500000	2500000	5	317	0.8937118
chr5	92500000	95000000	2500000	5	318	0.3773102
chr5	95000000	97500000	2500000	5	319	0.6263534
chr5	97500000	100000000	2500000	5	320	0.9056596
chr5	100000000	102500000	2500000	5	321	0.9071736
chr5	102500000	105000000	2500000	5	322	0.8433848
chr5	105000000	107500000	2500000	5	323	0.87726
chr5	107500000	110000000	2500000	5	324	0.774755600001
chr5	110000000	112500000	2500000	5	325	0.9286864
chr5	112500000	115000000	2500000	5	326	0.935804
chr5	115000000	117500000	2500000	5	327	0.9289076
chr5	117500000	120000000	2500000	5	328	0.9579144
chr5	120000000	122500000	2500000	5	329	0.9255324
chr5	122500000	125000000	2500000	5	330	0.8952408
chr5	125000000	127500000	2500000	5	331	0.9216452
chr5	127500000	130000000	2500000	5	332	0.9106836
chr5	130000000	132500000	2500000	5	333	0.9469592
chr5	132500000	135000000	2500000	5	334	0.909387677778
chr5	135000000	137500000	2500000	5	335	0.904755922222
chr5	137500000	140000000	2500000	5	336	0.8698234
chr5	140000000	142500000	2500000	5	337	0.9380226
chr5	142500000	145000000	2500000	5	338	0.895088
chr5	145000000	147500000	2500000	5	339	0.7658868
chr5	147500000	150000000	2500000	5	340	0.9298092
chr5	150000000	151834684	1834684	5	341	0.829482079748
chr6	1	2500000	2499999	6	342	0.0
chr6	2500000	5000000	2500000	6	343	0.6137714
chr6	5000000	7500000	2500000	6	344	0.8584642
chr6	7500000	10000000	2500000	6	345	0.8474854
chr6	10000000	12500000	2500000	6	346	0.7655876
chr6	12500000	15000000	2500000	6	347	0.8134012
chr6	15000000	17500000	2500000	6	348	0.8828916
chr6	17500000	20000000	2500000	6	349	0.845932688889
chr6	20000000	22500000	2500000	6	350	0.858104511111
chr6	22500000	25000000	2500000	6	351	0.845141388889
chr6	25000000	27500000	2500000	6	352	0.813113411111
chr6	27500000	30000000	2500000	6	353	0.9260544
chr6	30000000	32500000	2500000	6	354	0.915535211111
chr6	32500000	35000000	2500000	6	355	0.927576388889
chr6	35000000	37500000	2500000	6	356	0.881166
chr6	37500000	40000000	2500000	6	357	0.9209076
chr6	40000000	42500000	2500000	6	358	0.8205132
chr6	42500000	45000000	2500000	6	359	0.827852
chr6	45000000	47500000	2500000	6	360	0.8637508
chr6	47500000	50000000	2500000	6	361	0.8327676
chr6	50000000	52500000	2500000	6	362	0.9414292
chr6	52500000	55000000	2500000	6	363	0.9467328
chr6	55000000	57500000	2500000	6	364	0.8562904
chr6	57500000	60000000	2500000	6	365	0.780459566667
chr6	60000000	62500000	2500000	6	366	0.828063433334
chr6	62500000	65000000	2500000	6	367	0.8506302
chr6	65000000	67500000	2500000	6	368	0.8346346
chr6	67500000	70000000	2500000	6	369	0.644043000001
chr6	70000000	72500000	2500000	6	370	0.8140828
chr6	72500000	75000000	2500000	6	371	0.8591326
chr6	75000000	77500000	2500000	6	372	0.8717438
chr6	77500000	80000000	2500000	6	373	0.8276848
chr6	80000000	82500000	2500000	6	374	0.865904
chr6	82500000	85000000	2500000	6	375	0.926038
chr6	85000000	87500000	2500000	6	376	0.88946
chr6	87500000	90000000	2500000	6	377	0.896010033333
chr6	90000000	92500000	2500000	6	378	0.917581966667
chr6	92500000	95000000	2500000	6	379	0.9559336
chr6	95000000	97500000	2500000	6	380	0.8846388
chr6	97500000	100000000	2500000	6	381	0.9484592
chr6	100000000	102500000	2500000	6	382	0.897046
chr6	102500000	105000000	2500000	6	383	0.862762
chr6	105000000	107500000	2500000	6	384	0.8633496
chr6	107500000	110000000	2500000	6	385	0.8509836
chr6	110000000	112500000	2500000	6	386	0.8765788
chr6	112500000	115000000	2500000	6	387	0.8930528
chr6	115000000	117500000	2500000	6	388	0.9013824
chr6	117500000	120000000	2500000	6	389	0.92092
chr6	120000000	122500000	2500000	6	390	0.838269600001
chr6	122500000	125000000	2500000	6	391	0.7074708
chr6	125000000	127500000	2500000	6	392	0.932747433334
chr6	127500000	130000000	2500000	6	393	0.8623235
chr6	130000000	132500000	2500000	6	394	0.630035666667
chr6	132500000	135000000	2500000	6	395	0.7927922
chr6	135000000	137500000	2500000	6	396	0.92843
chr6	137500000	140000000	2500000	6	397	0.8833488
chr6	140000000	142500000	2500000	6	398	0.8784136
chr6	142500000	145000000	2500000	6	399	0.9335244
chr6	145000000	147500000	2500000	6	400	0.9046676
chr6	147500000	149736546	2236546	6	401	0.82883048236
chr7	1	2500000	2499999	7	402	0.0
chr7	2500000	5000000	2500000	7	403	0.5585062
chr7	5000000	7500000	2500000	7	404	0.6628826
chr7	7500000	10000000	2500000	7	405	0.0572348
chr7	10000000	12500000	2500000	7	406	0.562972
chr7	12500000	15000000	2500000	7	407	0.6301184
chr7	15000000	17500000	2500000	7	408	0.58949
chr7	17500000	20000000	2500000	7	409	0.7680982
chr7	20000000	22500000	2500000	7	410	0.0451438
chr7	22500000	25000000	2500000	7	411	0.5274482
chr7	25000000	27500000	2500000	7	412	0.760552800001
chr7	27500000	30000000	2500000	7	413	0.8671352
chr7	30000000	32500000	2500000	7	414	0.5976314
chr7	32500000	35000000	2500000	7	415	0.557309
chr7	35000000	37500000	2500000	7	416	0.9501648
chr7	37500000	40000000	2500000	7	417	0.5692332
chr7	40000000	42500000	2500000	7	418	0.761453200001
chr7	42500000	45000000	2500000	7	419	0.7680912
chr7	45000000	47500000	2500000	7	420	0.888766
chr7	47500000	50000000	2500000	7	421	0.8391296
chr7	50000000	52500000	2500000	7	422	0.8367572
chr7	52500000	55000000	2500000	7	423	0.8181552
chr7	55000000	57500000	2500000	7	424	0.832704
chr7	57500000	60000000	2500000	7	425	0.690512
chr7	60000000	62500000	2500000	7	426	0.767656
chr7	62500000	65000000	2500000	7	427	0.8400536
chr7	65000000	67500000	2500000	7	428	0.9248192
chr7	67500000	70000000	2500000	7	429	0.9251136
chr7	70000000	72500000	2500000	7	430	0.9251196
chr7	72500000	75000000	2500000	7	431	0.8888884
chr7	75000000	77500000	2500000	7	432	0.8563956
chr7	77500000	80000000	2500000	7	433	0.9295484
chr7	80000000	82500000	2500000	7	434	0.92636
chr7	82500000	85000000	2500000	7	435	0.8933416
chr7	85000000	87500000	2500000	7	436	0.791721
chr7	87500000	90000000	2500000	7	437	0.8563778
chr7	90000000	92500000	2500000	7	438	0.9033752
chr7	92500000	95000000	2500000	7	439	0.8414044
chr7	95000000	97500000	2500000	7	440	0.8948836
chr7	97500000	100000000	2500000	7	441	0.9387516
chr7	100000000	102500000	2500000	7	442	0.9380256
chr7	102500000	105000000	2500000	7	443	0.744584266667
chr7	105000000	107500000	2500000	7	444	0.663214533334
chr7	107500000	110000000	2500000	7	445	0.842938611111
chr7	110000000	112500000	2500000	7	446	0.933928588889
chr7	112500000	115000000	2500000	7	447	0.924634
chr7	115000000	117500000	2500000	7	448	0.9273644
chr7	117500000	120000000	2500000	7	449	0.9262774
chr7	120000000	122500000	2500000	7	450	0.9180542
chr7	122500000	125000000	2500000	7	451	0.9068872
chr7	125000000	127500000	2500000	7	452	0.9278312
chr7	127500000	130000000	2500000	7	453	0.9100512
chr7	130000000	132500000	2500000	7	454	0.926916
chr7	132500000	135000000	2500000	7	455	0.9356264
chr7	135000000	137500000	2500000	7	456	0.9515636
chr7	137500000	140000000	2500000	7	457	0.9278292
chr7	140000000	142500000	2500000	7	458	0.862522
chr7	142500000	145000000	2500000	7	459	0.9365504
chr7	145000000	145441459	441459	7	460	0.740024554942
chr8	1	2500000	2499999	8	461	0.0
chr8	2500000	5000000	2500000	8	462	0.607611066667
chr8	5000000	7500000	2500000	8	463	0.827735533334
chr8	7500000	10000000	2500000	8	464	0.9072208
chr8	10000000	12500000	2500000	8	465	0.9448772
chr8	12500000	15000000	2500000	8	466	0.9280468
chr8	15000000	17500000	2500000	8	467	0.8853376
chr8	17500000	20000000	2500000	8	468	0.761598733334
chr8	20000000	22500000	2500000	8	469	0.372762066667
chr8	22500000	25000000	2500000	8	470	0.9202176
chr8	25000000	27500000	2500000	8	471	0.9132804
chr8	27500000	30000000	2500000	8	472	0.841868
chr8	30000000	32500000	2500000	8	473	0.8844601
chr8	32500000	35000000	2500000	8	474	0.8800247
chr8	35000000	37500000	2500000	8	475	0.9135056
chr8	37500000	40000000	2500000	8	476	0.842708
chr8	40000000	42500000	2500000	8	477	0.8455504
chr8	42500000	45000000	2500000	8	478	0.827214
chr8	45000000	47500000	2500000	8	479	0.9107256
chr8	47500000	50000000	2500000	8	480	0.9279348
chr8	50000000	52500000	2500000	8	481	0.8555364
chr8	52500000	55000000	2500000	8	482	0.8603116
chr8	55000000	57500000	2500000	8	483	0.7140756
chr8	57500000	60000000	2500000	8	484	0.8395292
chr8	60000000	62500000	2500000	8	485	0.8577108
chr8	62500000	65000000	2500000	8	486	0.8481076
chr8	65000000	67500000	2500000	8	487	0.823572
chr8	67500000	70000000	2500000	8	488	0.827331133334
chr8	70000000	72500000	2500000	8	489	0.822366866667
chr8	72500000	75000000	2500000	8	490	0.7880156
chr8	75000000	77500000	2500000	8	491	0.8524692
chr8	77500000	80000000	2500000	8	492	0.9075
chr8	80000000	82500000	2500000	8	493	0.8781832
chr8	82500000	85000000	2500000	8	494	0.899802
chr8	85000000	87500000	2500000	8	495	0.8867916
chr8	87500000	90000000	2500000	8	496	0.9511376
chr8	90000000	92500000	2500000	8	497	0.9381156
chr8	92500000	95000000	2500000	8	498	0.9202276
chr8	95000000	97500000	2500000	8	499	0.8823904
chr8	97500000	100000000	2500000	8	500	0.8691064
chr8	100000000	102500000	2500000	8	501	0.8491004
chr8	102500000	105000000	2500000	8	502	0.876808
chr8	105000000	107500000	2500000	8	503	0.9158644
chr8	107500000	110000000	2500000	8	504	0.938692
chr8	110000000	112500000	2500000	8	505	0.9275288
chr8	112500000	115000000	2500000	8	506	0.9312076
chr8	115000000	117500000	2500000	8	507	0.9417936
chr8	117500000	120000000	2500000	8	508	0.9416072
chr8	120000000	122500000	2500000	8	509	0.9478644
chr8	122500000	125000000	2500000	8	510	0.899517544445
chr8	125000000	127500000	2500000	8	511	0.942976855556
chr8	127500000	129401213	1901213	8	512	0.798089167284
chr9	1	2500000	2499999	9	513	0.0
chr9	2500000	5000000	2500000	9	514	0.5894955
chr9	5000000	7500000	2500000	9	515	0.7900785
chr9	7500000	10000000	2500000	9	516	0.8065826
chr9	10000000	12500000	2500000	9	517	0.8117928
chr9	12500000	15000000	2500000	9	518	0.839014
chr9	15000000	17500000	2500000	9	519	0.8778352
chr9	17500000	20000000	2500000	9	520	0.761910400001
chr9	20000000	22500000	2500000	9	521	0.882292833334
chr9	22500000	25000000	2500000	9	522	0.872535166667
chr9	25000000	27500000	2500000	9	523	0.8677936
chr9	27500000	30000000	2500000	9	524	0.9549172
chr9	30000000	32500000	2500000	9	525	0.919302
chr9	32500000	35000000	2500000	9	526	0.9122608
chr9	35000000	37500000	2500000	9	527	0.814998
chr9	37500000	40000000	2500000	9	528	0.823029200001
chr9	40000000	42500000	2500000	9	529	0.9336784
chr9	42500000	45000000	2500000	9	530	0.9463792
chr9	45000000	47500000	2500000	9	531	0.9560744
chr9	47500000	50000000	2500000	9	532	0.949048
chr9	50000000	52500000	2500000	9	533	0.9171696
chr9	52500000	55000000	2500000	9	534	0.890328
chr9	55000000	57500000	2500000	9	535	0.9040896
chr9	57500000	60000000	2500000	9	536	0.9351424
chr9	60000000	62500000	2500000	9	537	0.94828
