chr	bin_start	bin_end	bin_len	chr_ind	bin_ind
chr3	160000000	160039680	39680	3	110	0.0
chr4	1	5000000	4999999	4	111	0.273606754721
chr4	5000000	10000000	5000000	4	112	0.842452633333
chr4	10000000	15000000	5000000	4	113	0.845991766666
chr4	15000000	20000000	5000000	4	114	0.80993615
chr4	20000000	25000000	5000000	4	115	0.82033265
chr4	25000000	30000000	5000000	4	116	0.8357674
chr4	30000000	35000000	5000000	4	117	0.8908676
chr4	35000000	40000000	5000000	4	118	0.8349958
chr4	40000000	45000000	5000000	4	119	0.7209948
chr4	45000000	50000000	5000000	4	120	0.9077867
chr4	50000000	55000000	5000000	4	121	0.8484525
chr4	55000000	60000000	5000000	4	122	0.914956777777
chr4	60000000	65000000	5000000	4	123	0.573713622222
chr4	65000000	70000000	5000000	4	124	0.8548082
chr4	70000000	75000000	5000000	4	125	0.7838167
chr4	75000000	80000000	5000000	4	126	0.861268099999
chr4	80000000	85000000	5000000	4	127	0.877942
chr4	85000000	90000000	5000000	4	128	0.8642736
chr4	90000000	95000000	5000000	4	129	0.834913
chr4	95000000	100000000	5000000	4	130	0.8907527
chr4	100000000	105000000	5000000	4	131	0.9078269
chr4	105000000	110000000	5000000	4	132	0.9156764
chr4	110000000	115000000	5000000	4	133	0.809443399999
chr4	115000000	120000000	5000000	4	134	0.8714142
chr4	120000000	125000000	5000000	4	135	0.7583472
chr4	125000000	130000000	5000000	4	136	0.936541
chr4	130000000	135000000	5000000	4	137	0.8992968
chr4	135000000	140000000	5000000	4	138	0.9397596
chr4	140000000	145000000	5000000	4	139	0.834819399999
chr4	145000000	150000000	5000000	4	140	0.5802038
chr4	150000000	155000000	5000000	4	141	0.95131
chr4	155000000	156508116	1508116	4	142	0.783473883972
chr5	1	5000000	4999999	5	143	0.313175562635
chr5	5000000	10000000	5000000	5	144	0.815058144444
chr5	10000000	15000000	5000000	5	145	0.666968155555
chr5	15000000	20000000	5000000	5	146	0.7474205
chr5	20000000	25000000	5000000	5	147	0.8831096
chr5	25000000	30000000	5000000	5	148	0.8435908
chr5	30000000	35000000	5000000	5	149	0.8929444
chr5	35000000	40000000	5000000	5	150	0.9225012
chr5	40000000	45000000	5000000	5	151	0.8505214
chr5	45000000	50000000	5000000	5	152	0.871864
chr5	50000000	55000000	5000000	5	153	0.9052322
chr5	55000000	60000000	5000000	5	154	0.825985105555
chr5	60000000	65000000	5000000	5	155	0.846938494444
chr5	65000000	70000000	5000000	5	156	0.8919392
chr5	70000000	75000000	5000000	5	157	0.8797778
chr5	75000000	80000000	5000000	5	158	0.865794999999
chr5	80000000	85000000	5000000	5	159	0.8572458
chr5	85000000	90000000	5000000	5	160	0.8215699
chr5	90000000	95000000	5000000	5	161	0.635511
chr5	95000000	100000000	5000000	5	162	0.7660065
chr5	100000000	105000000	5000000	5	163	0.8752792
chr5	105000000	110000000	5000000	5	164	0.826007799999
chr5	110000000	115000000	5000000	5	165	0.9322452
chr5	115000000	120000000	5000000	5	166	0.943411
chr5	120000000	125000000	5000000	5	167	0.9103866
chr5	125000000	130000000	5000000	5	168	0.9161644
chr5	130000000	135000000	5000000	5	169	0.928173438888
chr5	135000000	140000000	5000000	5	170	0.887289661111
chr5	140000000	145000000	5000000	5	171	0.916555299999
chr5	145000000	150000000	5000000	5	172	0.847848
chr5	150000000	151834684	1834684	5	173	0.829482079748
chr6	1	5000000	4999999	6	174	0.306885761377
chr6	5000000	10000000	5000000	6	175	0.8529748
chr6	10000000	15000000	5000000	6	176	0.7894944
chr6	15000000	20000000	5000000	6	177	0.864412144444
chr6	20000000	25000000	5000000	6	178	0.85162295
chr6	25000000	30000000	5000000	6	179	0.869583905555
chr6	30000000	35000000	5000000	6	180	0.9215558
chr6	35000000	40000000	5000000	6	181	0.9010368
chr6	40000000	45000000	5000000	6	182	0.8241826
chr6	45000000	50000000	5000000	6	183	0.8482592
chr6	50000000	55000000	5000000	6	184	0.944081
chr6	55000000	60000000	5000000	6	185	0.818374983332
chr6	60000000	65000000	5000000	6	186	0.839346816666
chr6	65000000	70000000	5000000	6	187	0.739338799999
chr6	70000000	75000000	5000000	6	188	0.8366077
chr6	75000000	80000000	5000000	6	189	0.8497143
chr6	80000000	85000000	5000000	6	190	0.895971
chr6	85000000	90000000	5000000	6	191	0.892735016666
chr6	90000000	95000000	5000000	6	192	0.936757783333
chr6	95000000	100000000	5000000	6	193	0.916549
chr6	100000000	105000000	5000000	6	194	0.879904
chr6	105000000	110000000	5000000	6	195	0.8571666
chr6	110000000	115000000	5000000	6	196	0.8848158
chr6	115000000	120000000	5000000	6	197	0.9111512
chr6	120000000	125000000	5000000	6	198	0.772870199999
chr6	125000000	130000000	5000000	6	199	0.897535466666
chr6	130000000	135000000	5000000	6	200	0.711413933333
chr6	135000000	140000000	5000000	6	201	0.9058894
chr6	140000000	145000000	5000000	6	202	0.905969
chr6	145000000	149736546	4736546	6	203	0.868858129953
chr7	1	5000000	4999999	7	204	0.279253155851
chr7	5000000	10000000	5000000	7	205	0.3600587
chr7	10000000	15000000	5000000	7	206	0.5965452
chr7	15000000	20000000	5000000	7	207	0.6787941
chr7	20000000	25000000	5000000	7	208	0.286296
chr7	25000000	30000000	5000000	7	209	0.813844
chr7	30000000	35000000	5000000	7	210	0.5774702
chr7	35000000	40000000	5000000	7	211	0.759699
chr7	40000000	45000000	5000000	7	212	0.7647722
chr7	45000000	50000000	5000000	7	213	0.863947799999
chr7	50000000	55000000	5000000	7	214	0.8274562
chr7	55000000	60000000	5000000	7	215	0.761608
chr7	60000000	65000000	5000000	7	216	0.8038548
chr7	65000000	70000000	5000000	7	217	0.9249664
chr7	70000000	75000000	5000000	7	218	0.907004
chr7	75000000	80000000	5000000	7	219	0.892972
chr7	80000000	85000000	5000000	7	220	0.9098508
chr7	85000000	90000000	5000000	7	221	0.8240494
chr7	90000000	95000000	5000000	7	222	0.8723898
chr7	95000000	100000000	5000000	7	223	0.9168176
chr7	100000000	105000000	5000000	7	224	0.841304933333
chr7	105000000	110000000	5000000	7	225	0.753076572222
chr7	110000000	115000000	5000000	7	226	0.929281294444
chr7	115000000	120000000	5000000	7	227	0.9268209
chr7	120000000	125000000	5000000	7	228	0.9124707
chr7	125000000	130000000	5000000	7	229	0.9189412
chr7	130000000	135000000	5000000	7	230	0.9312712
chr7	135000000	140000000	5000000	7	231	0.9396964
chr7	140000000	145000000	5000000	7	232	0.8995362
chr7	145000000	145441459	441459	7	233	0.740024554942
chr8	1	5000000	4999999	8	234	0.303805594095
chr8	5000000	10000000	5000000	8	235	0.867478166667
chr8	10000000	15000000	5000000	8	236	0.936462
chr8	15000000	20000000	5000000	8	237	0.823468166666
chr8	20000000	25000000	5000000	8	238	0.646489833333
chr8	25000000	30000000	5000000	8	239	0.8775742
chr8	30000000	35000000	5000000	8	240	0.8822424
chr8	35000000	40000000	5000000	8	241	0.8781068
chr8	40000000	45000000	5000000	8	242	0.8363822
chr8	45000000	50000000	5000000	8	243	0.9193302
chr8	50000000	55000000	5000000	8	244	0.857924
chr8	55000000	60000000	5000000	8	245	0.7768024
chr8	60000000	65000000	5000000	8	246	0.8529092
chr8	65000000	70000000	5000000	8	247	0.825451566666
chr8	70000000	75000000	5000000	8	248	0.805191233333
chr8	75000000	80000000	5000000	8	249	0.8799846
chr8	80000000	85000000	5000000	8	250	0.8889926
chr8	85000000	90000000	5000000	8	251	0.9189646
chr8	90000000	95000000	5000000	8	252	0.9291716
chr8	95000000	100000000	5000000	8	253	0.8757484
chr8	100000000	105000000	5000000	8	254	0.8629542
chr8	105000000	110000000	5000000	8	255	0.9272782
chr8	110000000	115000000	5000000	8	256	0.9293682
chr8	115000000	120000000	5000000	8	257	0.9417004
chr8	120000000	125000000	5000000	8	258	0.923690972222
chr8	125000000	129401213	4401213	8	259	0.880389028863
chr9	1	5000000	4999999	9	260	0.29474780895
chr9	5000000	10000000	5000000	9	261	0.79833055
chr9	10000000	15000000	5000000	9	262	0.8254034
chr9	15000000	20000000	5000000	9	263	0.819872799999
chr9	20000000	25000000	5000000	9	264	0.877414
chr9	25000000	30000000	5000000	9	265	0.9113554
chr9	30000000	35000000	5000000	9	266	0.9157814
chr9	35000000	40000000	5000000	9	267	0.819013599999
chr9	40000000	45000000	5000000	9	268	0.9400288
chr9	45000000	50000000	5000000	9	269	0.9525612
chr9	50000000	55000000	5000000	9	270	0.9037488
chr9	55000000	60000000	5000000	9	271	0.919616
chr9	60000000	65000000	5000000	9	272	0.9459098
chr9	65000000	70000000	5000000	9	273	0.9355968
chr9	70000000	75000000	5000000	9	274	0.9085054
chr9	75000000	80000000	5000000	9	275	0.8850968
chr9	80000000	85000000	5000000	9	276	0.861397533333
chr9	85000000	90000000	5000000	9	277	0.788477466666
chr9	90000000	95000000	5000000	9	278	0.8528268
chr9	95000000	100000000	5000000	9	279	0.9215694
chr9	100000000	105000000	5000000	9	280	0.9289406
chr9	105000000	110000000	5000000	9	281	0.867727999999
chr9	110000000	115000000	5000000	9	282	0.8889836
chr9	115000000	120000000	5000000	9	283	0.9324864
chr9	120000000	124595110	4595110	9	284	0.850501184955
chr10	1	5000000	4999999	10	285	0.329626165925
chr10	5000000	10000000	5000000	10	286	0.846507105555
chr10	10000000	15000000	5000000	10	287	0.872640594444
chr10	15000000	20000000	5000000	10	288	0.8691021
chr10	20000000	25000000	5000000	10	289	0.84601
chr10	25000000	30000000	5000000	10	290	0.868814
chr10	30000000	35000000	5000000	10	291	0.824056944444
chr10	35000000	40000000	5000000	10	292	0.854743255555
chr10	40000000	45000000	5000000	10	293	0.912332705555
chr10	45000000	50000000	5000000	10	294	0.829246894444
chr10	50000000	55000000	5000000	10	295	0.8337502
chr10	55000000	60000000	5000000	10	296	0.802834
chr10	60000000	65000000	5000000	10	297	0.916386
chr10	65000000	70000000	5000000	10	298	0.895455
chr10	70000000	75000000	5000000	10	299	0.871346
chr10	75000000	80000000	5000000	10	300	0.882947999999
chr10	80000000	85000000	5000000	10	301	0.8475064
chr10	85000000	90000000	5000000	10	302	0.8786928
chr10	90000000	95000000	5000000	10	303	0.9252748
chr10	95000000	100000000	5000000	10	304	0.903344433333
chr10	100000000	105000000	5000000	10	305	0.836238666666
chr10	105000000	110000000	5000000	10	306	0.8959451
chr10	110000000	115000000	5000000	10	307	0.8805106
chr10	115000000	120000000	5000000	10	308	0.8929618
chr10	120000000	125000000	5000000	10	309	0.9018446
chr10	125000000	130000000	5000000	10	310	0.871413022222
chr10	130000000	130694993	694993	10	311	0.60973044173
chr11	1	5000000	4999999	11	312	0.348880169776
chr11	5000000	10000000	5000000	11	313	0.870092
chr11	10000000	15000000	5000000	11	314	0.824657027777
chr11	15000000	20000000	5000000	11	315	0.855524472222
chr11	20000000	25000000	5000000	11	316	0.8894963
chr11	25000000	30000000	5000000	11	317	0.828570966666
chr11	30000000	35000000	5000000	11	318	0.876033433333
chr11	35000000	40000000	5000000	11	319	0.928844
chr11	40000000	45000000	5000000	11	320	0.8806462
chr11	45000000	50000000	5000000	11	321	0.8472456
chr11	50000000	55000000	5000000	11	322	0.9147402
chr11	55000000	60000000	5000000	11	323	0.910619638888
chr11	60000000	65000000	5000000	11	324	0.914503361111
chr11	65000000	70000000	5000000	11	325	0.9416504
chr11	70000000	75000000	5000000	11	326	0.874997999999
chr11	75000000	80000000	5000000	11	327	0.9325498
chr11	80000000	85000000	5000000	11	328	0.9222068
chr11	85000000	90000000	5000000	11	329	0.9273998
chr11	90000000	95000000	5000000	11	330	0.8970098
chr11	95000000	100000000	5000000	11	331	0.9256762
chr11	100000000	105000000	5000000	11	332	0.9294574
chr11	105000000	110000000	5000000	11	333	0.9220266
chr11	110000000	115000000	5000000	11	334	0.9344374
chr11	115000000	120000000	5000000	11	335	0.9333612
chr11	120000000	122082543	2082543	11	336	0.860079959934
chr12	1	5000000	4999999	12	337	0.335741967148
chr12	5000000	10000000	5000000	12	338	0.870964
chr12	10000000	15000000	5000000	12	339	0.8578894
chr12	15000000	20000000	5000000	12	340	0.6280895
chr12	20000000	25000000	5000000	12	341	0.3071297
chr12	25000000	30000000	5000000	12	342	0.9260488
chr12	30000000	35000000	5000000	12	343	0.8966716
chr12	35000000	40000000	5000000	12	344	0.8741406
chr12	40000000	45000000	5000000	12	345	0.8579094
chr12	45000000	50000000	5000000	12	346	0.834316199999
chr12	50000000	55000000	5000000	12	347	0.8923188
chr12	55000000	60000000	5000000	12	348	0.8336566
chr12	60000000	65000000	5000000	12	349	0.820768283333
chr12	65000000	70000000	5000000	12	350	0.866371516666
chr12	70000000	75000000	5000000	12	351	0.9116234
chr12	75000000	80000000	5000000	12	352	0.9100924
chr12	80000000	85000000	5000000	12	353	0.908359
chr12	85000000	90000000	5000000	12	354	0.8255888
chr12	90000000	95000000	5000000	12	355	0.8632228
chr12	95000000	100000000	5000000	12	356	0.885598
chr12	100000000	105000000	5000000	12	357	0.8749946
chr12	105000000	110000000	5000000	12	358	0.930493
chr12	110000000	115000000	5000000	12	359	0.856932199999
chr12	115000000	120000000	5000000	12	360	0.8142788
chr12	120000000	120129022	129022	12	361	0.210487358745
chr13	1	5000000	4999999	13	362	0.292986758597
chr13	5000000	10000000	5000000	13	363	0.8421952
chr13	10000000	15000000	5000000	13	364	0.762569999999
chr13	15000000	20000000	5000000	13	365	0.8519568
chr13	20000000	25000000	5000000	13	366	0.8268894
chr13	25000000	30000000	5000000	13	367	0.8547886
chr13	30000000	35000000	5000000	13	368	0.853318805555
chr13	35000000	40000000	5000000	13	369	0.904439594444
chr13	40000000	45000000	5000000	13	370	0.9378002
chr13	45000000	50000000	5000000	13	371	0.9244951
chr13	50000000	55000000	5000000	13	372	0.8334787
chr13	55000000	60000000	5000000	13	373	0.9391968
chr13	60000000	65000000	5000000	13	374	0.7626656
chr13	65000000	70000000	5000000	13	375	0.565178283333
chr13	70000000	75000000	5000000	13	376	0.893748316666
chr13	75000000	80000000	5000000	13	377	0.8224992
chr13	80000000	85000000	5000000	13	378	0.8550586
chr13	85000000	90000000	5000000	13	379	0.823532
chr13	90000000	95000000	5000000	13	380	0.8886448
chr13	95000000	100000000	5000000	13	381	0.922371
chr13	100000000	105000000	5000000	13	382	0.8750734
chr13	105000000	110000000	5000000	13	383	0.8853692
chr13	110000000	115000000	5000000	13	384	0.9152276
chr13	115000000	120000000	5000000	13	385	0.8303979
chr13	120000000	120421639	421639	13	386	0.171974129528
chr14	1	5000000	4999999	14	387	0.0205072041014
chr14	5000000	10000000	5000000	14	388	0.4387505
chr14	10000000	15000000	5000000	14	389	0.865037599999
chr14	15000000	20000000	5000000	14	390	0.777945399999
chr14	20000000	25000000	5000000	14	391	0.9195084
chr14	25000000	30000000	5000000	14	392	0.852912
chr14	30000000	35000000	5000000	14	393	0.9385006
chr14	35000000	40000000	5000000	14	394	0.8587048
chr14	40000000	45000000	5000000	14	395	0.344053
chr14	45000000	50000000	5000000	14	396	0.903919016666
chr14	50000000	55000000	5000000	14	397	0.67401005
chr14	55000000	60000000	5000000	14	398	0.884832933333
chr14	60000000	65000000	5000000	14	399	0.9317796
chr14	65000000	70000000	5000000	14	400	0.8411902
chr14	70000000	75000000	5000000	14	401	0.895357672222
chr14	75000000	80000000	5000000	14	402	0.922928127777
chr14	80000000	85000000	5000000	14	403	0.8411582
chr14	85000000	90000000	5000000	14	404	0.8544136
chr14	90000000	95000000	5000000	14	405	0.8536134
chr14	95000000	100000000	5000000	14	406	0.8855434
chr14	100000000	105000000	5000000	14	407	0.8835407
chr14	105000000	110000000	5000000	14	408	0.8535803
chr14	110000000	115000000	5000000	14	409	0.8374554
chr14	115000000	120000000	5000000	14	410	0.897748094444
chr14	120000000	124902244	4902244	14	411	0.842279582121
chr15	1	5000000	4999999	15	412	0.304173360835
chr15	5000000	10000000	5000000	15	413	0.8535326
chr15	10000000	15000000	5000000	15	414	0.8866756
chr15	15000000	20000000	5000000	15	415	0.8348973
chr15	20000000	25000000	5000000	15	416	0.8321827
chr15	25000000	30000000	5000000	15	417	0.8831497
chr15	30000000	35000000	5000000	15	418	0.849489699999
chr15	35000000	40000000	5000000	15	419	0.8657426
chr15	40000000	45000000	5000000	15	420	0.868317
chr15	45000000	50000000	5000000	15	421	0.8354318
chr15	50000000	55000000	5000000	15	422	0.87929
chr15	55000000	60000000	5000000	15	423	0.896426272222
chr15	60000000	65000000	5000000	15	424	0.867695327778
chr15	65000000	70000000	5000000	15	425	0.877295283333
chr15	70000000	75000000	5000000	15	426	0.905856216666
chr15	75000000	80000000	5000000	15	427	0.8771723
chr15	80000000	85000000	5000000	15	428	0.9126288
chr15	85000000	90000000	5000000	15	429	0.931512
chr15	90000000	95000000	5000000	15	430	0.9094464
chr15	95000000	100000000	5000000	15	431	0.918134049999
chr15	100000000	104043685	4043685	15	432	0.864831768547
chr16	1	5000000	4999999	16	433	0.27464755493
chr16	5000000	10000000	5000000	16	434	0.9145862
chr16	10000000	15000000	5000000	16	435	0.886353999999
chr16	15000000	20000000	5000000	16	436	0.8313692
chr16	20000000	25000000	5000000	16	437	0.904416505555
chr16	25000000	30000000	5000000	16	438	0.894013294444
chr16	30000000	35000000	5000000	16	439	0.923176
chr16	35000000	40000000	5000000	16	440	0.897388
chr16	40000000	45000000	5000000	16	441	0.9073624
chr16	45000000	50000000	5000000	16	442	0.848944
chr16	50000000	55000000	5000000	16	443	0.8574702
chr16	55000000	60000000	5000000	16	444	0.8386628
chr16	60000000	65000000	5000000	16	445	0.8431587
chr16	65000000	70000000	5000000	16	446	0.8577261
chr16	70000000	75000000	5000000	16	447	0.8859056
chr16	75000000	80000000	5000000	16	448	0.8738635
chr16	80000000	85000000	5000000	16	449	0.8552571
chr16	85000000	90000000	5000000	16	450	0.8809456
chr16	90000000	95000000	5000000	16	451	0.9373762
chr16	95000000	98207768	3207768	16	452	0.886200778859
chr17	1	5000000	4999999	17	453	0.357629971526
chr17	5000000	10000000	5000000	17	454	0.744257255555
chr17	10000000	15000000	5000000	17	455	0.804775044444
chr17	15000000	20000000	5000000	17	456	0.766641299999
chr17	20000000	25000000	5000000	17	457	0.742755311111
chr17	25000000	30000000	5000000	17	458	0.928533488888
chr17	30000000	35000000	5000000	17	459	0.871380399999
chr17	35000000	40000000	5000000	17	460	0.755174599999
chr17	40000000	45000000	5000000	17	461	0.8406792
chr17	45000000	50000000	5000000	17	462	0.9313186
chr17	50000000	55000000	5000000	17	463	0.852780499999
chr17	55000000	60000000	5000000	17	464	0.8498517
chr17	60000000	65000000	5000000	17	465	0.8866888
chr17	65000000	70000000	5000000	17	466	0.8922874
chr17	70000000	75000000	5000000	17	467	0.9066512
chr17	75000000	80000000	5000000	17	468	0.891183
chr17	80000000	85000000	5000000	17	469	0.8981424
chr17	85000000	90000000	5000000	17	470	0.9110468
chr17	90000000	94987271	4987271	17	471	0.824143404278
chr18	1	5000000	4999999	18	472	0.315081363016
chr18	5000000	10000000	5000000	18	473	0.815100199999
chr18	10000000	15000000	5000000	18	474	0.8921572
chr18	15000000	20000000	5000000	18	475	0.838892099999
chr18	20000000	25000000	5000000	18	476	0.8785999
chr18	25000000	30000000	5000000	18	477	0.8844828
chr18	30000000	35000000	5000000	18	478	0.8890964
chr18	35000000	40000000	5000000	18	479	0.9137128
chr18	40000000	45000000	5000000	18	480	0.8845182
chr18	45000000	50000000	5000000	18	481	0.8736286
chr18	50000000	55000000	5000000	18	482	0.878074
chr18	55000000	60000000	5000000	18	483	0.9045802
chr18	60000000	65000000	5000000	18	484	0.9161558
chr18	65000000	70000000	5000000	18	485	0.9266604
chr18	70000000	75000000	5000000	18	486	0.882348733333
chr18	75000000	80000000	5000000	18	487	0.901297866666
chr18	80000000	85000000	5000000	18	488	0.9186148
chr18	85000000	90000000	5000000	18	489	0.8234409
chr18	90000000	90702639	702639	18	490	0.557011495234
chr19	1	5000000	4999999	19	491	0.337893767579
chr19	5000000	10000000	5000000	19	492	0.762623399999
chr19	10000000	15000000	5000000	19	493	0.8569338
chr19	15000000	20000000	5000000	19	494	0.9032822
chr19	20000000	25000000	5000000	19	495	0.9103786
chr19	25000000	30000000	5000000	19	496	0.924101
chr19	30000000	35000000	5000000	19	497	0.867884
chr19	35000000	40000000	5000000	19	498	0.841867599999
chr19	40000000	45000000	5000000	19	499	0.9210474
chr19	45000000	50000000	5000000	19	500	0.9200193
chr19	50000000	55000000	5000000	19	501	0.898529
chr19	55000000	60000000	5000000	19	502	0.9470187
chr19	60000000	61431566	1431566	19	503	0.80199690409
chrX	1	5000000	4999999	20	504	0.02230020446
chrX	5000000	10000000	5000000	20	505	0.6915665
chrX	10000000	15000000	5000000	20	506	0.866876199999
chrX	15000000	20000000	5000000	20	507	0.754138699999
chrX	20000000	25000000	5000000	20	508	0.6875728
chrX	25000000	30000000	5000000	20	509	0.0540782
chrX	30000000	35000000	5000000	20	510	0.049373
chrX	35000000	40000000	5000000	20	511	0.6360799
chrX	40000000	45000000	5000000	20	512	0.810355544444
chrX	45000000	50000000	5000000	20	513	0.816244355555
chrX	50000000	55000000	5000000	20	514	0.6856826
chrX	55000000	60000000	5000000	20	515	0.7186679
chrX	60000000	65000000	5000000	20	516	0.786726299999
chrX	65000000	70000000	5000000	20	517	0.7671323
chrX	70000000	75000000	5000000	20	518	0.746882383333
chrX	75000000	80000000	5000000	20	519	0.726026616666
chrX	80000000	85000000	5000000	20	520	0.791368683333
chrX	85000000	90000000	5000000	20	521	0.820604516666
chrX	90000000	95000000	5000000	20	522	0.7154992
chrX	95000000	100000000	5000000	20	523	0.8163278
chrX	100000000	105000000	5000000	20	524	0.828558
chrX	105000000	110000000	5000000	20	525	0.7785966
chrX	110000000	115000000	5000000	20	526	0.7540198
chrX	115000000	120000000	5000000	20	527	0.7826154
chrX	120000000	125000000	5000000	20	528	0.5016197
chrX	125000000	130000000	5000000	20	529	0.583495633333
chrX	130000000	135000000	5000000	20	530	0.857316283333
chrX	135000000	140000000	5000000	20	531	0.780623572222
chrX	140000000	145000000	5000000	20	532	0.841074144444
chrX	145000000	150000000	5000000	20	533	0.472507366667
chrX	150000000	155000000	5000000	20	534	0.753769199999
