chr	bin_start	bin_end	bin_len	chr_ind	bin_ind
chr1	79000000	80000000	1000000	1	80
chr1	80000000	81000000	1000000	1	81
chr1	81000000	82000000	1000000	1	82
chr1	82000000	83000000	1000000	1	83
chr1	83000000	84000000	1000000	1	84
chr1	84000000	85000000	1000000	1	85
chr1	85000000	86000000	1000000	1	86
chr1	86000000	87000000	1000000	1	87
chr1	87000000	88000000	1000000	1	88
chr1	88000000	89000000	1000000	1	89
chr1	89000000	90000000	1000000	1	90
chr1	90000000	91000000	1000000	1	91
chr1	91000000	92000000	1000000	1	92
chr1	92000000	93000000	1000000	1	93
chr1	93000000	94000000	1000000	1	94
chr1	94000000	95000000	1000000	1	95
chr1	95000000	96000000	1000000	1	96
chr1	96000000	97000000	1000000	1	97
chr1	97000000	98000000	1000000	1	98
chr1	98000000	99000000	1000000	1	99
chr1	99000000	100000000	1000000	1	100
chr1	100000000	101000000	1000000	1	101
chr1	101000000	102000000	1000000	1	102
chr1	102000000	103000000	1000000	1	103
chr1	103000000	104000000	1000000	1	104
chr1	104000000	105000000	1000000	1	105
chr1	105000000	106000000	1000000	1	106
chr1	106000000	107000000	1000000	1	107
chr1	107000000	108000000	1000000	1	108
chr1	108000000	109000000	1000000	1	109
chr1	109000000	110000000	1000000	1	110
chr1	110000000	111000000	1000000	1	111
chr1	111000000	112000000	1000000	1	112
chr1	112000000	113000000	1000000	1	113
chr1	113000000	114000000	1000000	1	114
chr1	114000000	115000000	1000000	1	115
chr1	115000000	116000000	1000000	1	116
chr1	116000000	117000000	1000000	1	117
chr1	117000000	118000000	1000000	1	118
chr1	118000000	119000000	1000000	1	119
chr1	119000000	120000000	1000000	1	120
chr1	120000000	121000000	1000000	1	121
chr1	121000000	122000000	1000000	1	122
chr1	122000000	123000000	1000000	1	123
chr1	123000000	124000000	1000000	1	124
chr1	124000000	125000000	1000000	1	125
chr1	125000000	126000000	1000000	1	126
chr1	126000000	127000000	1000000	1	127
chr1	127000000	128000000	1000000	1	128
chr1	128000000	129000000	1000000	1	129
chr1	129000000	130000000	1000000	1	130
chr1	130000000	131000000	1000000	1	131
chr1	131000000	132000000	1000000	1	132
chr1	132000000	133000000	1000000	1	133
chr1	133000000	134000000	1000000	1	134
chr1	134000000	135000000	1000000	1	135
chr1	135000000	136000000	1000000	1	136
chr1	136000000	137000000	1000000	1	137
chr1	137000000	138000000	1000000	1	138
chr1	138000000	139000000	1000000	1	139
chr1	139000000	140000000	1000000	1	140
chr1	140000000	141000000	1000000	1	141
chr1	141000000	142000000	1000000	1	142
chr1	142000000	143000000	1000000	1	143
chr1	143000000	144000000	1000000	1	144
chr1	144000000	145000000	1000000	1	145
chr1	145000000	146000000	1000000	1	146
chr1	146000000	147000000	1000000	1	147
chr1	147000000	148000000	1000000	1	148
chr1	148000000	149000000	1000000	1	149
chr1	149000000	150000000	1000000	1	150
chr1	150000000	151000000	1000000	1	151
chr1	151000000	152000000	1000000	1	152
chr1	152000000	153000000	1000000	1	153
chr1	153000000	154000000	1000000	1	154
chr1	154000000	155000000	1000000	1	155
chr1	155000000	156000000	1000000	1	156
chr1	156000000	157000000	1000000	1	157
chr1	157000000	158000000	1000000	1	158
chr1	158000000	159000000	1000000	1	159
chr1	159000000	160000000	1000000	1	160
chr1	160000000	161000000	1000000	1	161
chr1	161000000	162000000	1000000	1	162
chr1	162000000	163000000	1000000	1	163
chr1	163000000	164000000	1000000	1	164
chr1	164000000	165000000	1000000	1	165
chr1	165000000	166000000	1000000	1	166
chr1	166000000	167000000	1000000	1	167
chr1	167000000	168000000	1000000	1	168
chr1	168000000	169000000	1000000	1	169
chr1	169000000	170000000	1000000	1	170
chr1	170000000	171000000	1000000	1	171
chr1	171000000	172000000	1000000	1	172
chr1	172000000	173000000	1000000	1	173
chr1	173000000	174000000	1000000	1	174
chr1	174000000	175000000	1000000	1	175
chr1	175000000	176000000	1000000	1	176
chr1	176000000	177000000	1000000	1	177
chr1	177000000	178000000	1000000	1	178
chr1	178000000	179000000	1000000	1	179
chr1	179000000	180000000	1000000	1	180
chr1	180000000	181000000	1000000	1	181
chr1	181000000	182000000	1000000	1	182
chr1	182000000	183000000	1000000	1	183
chr1	183000000	184000000	1000000	1	184
chr1	184000000	185000000	1000000	1	185
chr1	185000000	186000000	1000000	1	186
chr1	186000000	187000000	1000000	1	187
chr1	187000000	188000000	1000000	1	188
chr1	188000000	189000000	1000000	1	189
chr1	189000000	190000000	1000000	1	190
chr1	190000000	191000000	1000000	1	191
chr1	191000000	192000000	1000000	1	192
chr1	192000000	193000000	1000000	1	193
chr1	193000000	194000000	1000000	1	194
chr1	194000000	195000000	1000000	1	195
chr1	195000000	196000000	1000000	1	196
chr1	196000000	197000000	1000000	1	197
chr1	197000000	198000000	1000000	1	198
chr1	198000000	199000000	1000000	1	199
chr1	199000000	200000000	1000000	1	200
chr1	200000000	201000000	1000000	1	201
chr1	201000000	202000000	1000000	1	202
chr1	202000000	203000000	1000000	1	203
chr1	203000000	204000000	1000000	1	204
chr1	204000000	205000000	1000000	1	205
chr1	205000000	206000000	1000000	1	206
chr1	206000000	207000000	1000000	1	207
chr1	207000000	208000000	1000000	1	208
chr1	208000000	209000000	1000000	1	209
chr1	209000000	210000000	1000000	1	210
chr1	210000000	211000000	1000000	1	211
chr1	211000000	212000000	1000000	1	212
chr1	212000000	213000000	1000000	1	213
chr1	213000000	214000000	1000000	1	214
chr1	214000000	215000000	1000000	1	215
chr1	215000000	216000000	1000000	1	216
chr1	216000000	217000000	1000000	1	217
chr1	217000000	218000000	1000000	1	218
chr1	218000000	219000000	1000000	1	219
chr1	219000000	220000000	1000000	1	220
chr1	220000000	221000000	1000000	1	221
chr1	221000000	222000000	1000000	1	222
chr1	222000000	223000000	1000000	1	223
chr1	223000000	224000000	1000000	1	224
chr1	224000000	225000000	1000000	1	225
chr1	225000000	226000000	1000000	1	226
chr1	226000000	227000000	1000000	1	227
chr1	227000000	228000000	1000000	1	228
chr1	228000000	229000000	1000000	1	229
chr1	229000000	230000000	1000000	1	230
chr1	230000000	231000000	1000000	1	231
chr1	231000000	232000000	1000000	1	232
chr1	232000000	233000000	1000000	1	233
chr1	233000000	234000000	1000000	1	234
chr1	234000000	235000000	1000000	1	235
chr1	235000000	236000000	1000000	1	236
chr1	236000000	237000000	1000000	1	237
chr1	237000000	238000000	1000000	1	238
chr1	238000000	239000000	1000000	1	239
chr1	239000000	240000000	1000000	1	240
chr1	240000000	241000000	1000000	1	241
chr1	241000000	242000000	1000000	1	242
chr1	242000000	243000000	1000000	1	243
chr1	243000000	244000000	1000000	1	244
chr1	244000000	245000000	1000000	1	245
chr1	245000000	246000000	1000000	1	246
chr1	246000000	247000000	1000000	1	247
chr1	247000000	248000000	1000000	1	248
chr1	248000000	249000000	1000000	1	249
chr1	249000000	249250621	250621	1	250
chr2	1	1000000	999999	2	251
chr2	1000000	2000000	1000000	2	252
chr2	2000000	3000000	1000000	2	253
chr2	3000000	4000000	1000000	2	254
chr2	4000000	5000000	1000000	2	255
chr2	5000000	6000000	1000000	2	256
chr2	6000000	7000000	1000000	2	257
chr2	7000000	8000000	1000000	2	258
chr2	8000000	9000000	1000000	2	259
chr2	9000000	10000000	1000000	2	260
chr2	10000000	11000000	1000000	2	261
chr2	11000000	12000000	1000000	2	262
chr2	12000000	13000000	1000000	2	263
chr2	13000000	14000000	1000000	2	264
chr2	14000000	15000000	1000000	2	265
chr2	15000000	16000000	1000000	2	266
chr2	16000000	17000000	1000000	2	267
chr2	17000000	18000000	1000000	2	268
chr2	18000000	19000000	1000000	2	269
chr2	19000000	20000000	1000000	2	270
chr2	20000000	21000000	1000000	2	271
chr2	21000000	22000000	1000000	2	272
chr2	22000000	23000000	1000000	2	273
chr2	23000000	24000000	1000000	2	274
chr2	24000000	25000000	1000000	2	275
chr2	25000000	26000000	1000000	2	276
chr2	26000000	27000000	1000000	2	277
chr2	27000000	28000000	1000000	2	278
chr2	28000000	29000000	1000000	2	279
chr2	29000000	30000000	1000000	2	280
chr2	30000000	31000000	1000000	2	281
chr2	31000000	32000000	1000000	2	282
chr2	32000000	33000000	1000000	2	283
chr2	33000000	34000000	1000000	2	284
chr2	34000000	35000000	1000000	2	285
chr2	35000000	36000000	1000000	2	286
chr2	36000000	37000000	1000000	2	287
chr2	37000000	38000000	1000000	2	288
chr2	38000000	39000000	1000000	2	289
chr2	39000000	40000000	1000000	2	290
chr2	40000000	41000000	1000000	2	291
chr2	41000000	42000000	1000000	2	292
chr2	42000000	43000000	1000000	2	293
chr2	43000000	44000000	1000000	2	294
chr2	44000000	45000000	1000000	2	295
chr2	45000000	46000000	1000000	2	296
chr2	46000000	47000000	1000000	2	297
chr2	47000000	48000000	1000000	2	298
chr2	48000000	49000000	1000000	2	299
chr2	49000000	50000000	1000000	2	300
chr2	50000000	51000000	1000000	2	301
chr2	51000000	52000000	1000000	2	302
chr2	52000000	53000000	1000000	2	303
chr2	53000000	54000000	1000000	2	304
chr2	54000000	55000000	1000000	2	305
chr2	55000000	56000000	1000000	2	306
chr2	56000000	57000000	1000000	2	307
chr2	57000000	58000000	1000000	2	308
chr2	58000000	59000000	1000000	2	309
chr2	59000000	60000000	1000000	2	310
chr2	60000000	61000000	1000000	2	311
chr2	61000000	62000000	1000000	2	312
chr2	62000000	63000000	1000000	2	313
chr2	63000000	64000000	1000000	2	314
chr2	64000000	65000000	1000000	2	315
chr2	65000000	66000000	1000000	2	316
chr2	66000000	67000000	1000000	2	317
chr2	67000000	68000000	1000000	2	318
chr2	68000000	69000000	1000000	2	319
chr2	69000000	70000000	1000000	2	320
chr2	70000000	71000000	1000000	2	321
chr2	71000000	72000000	1000000	2	322
chr2	72000000	73000000	1000000	2	323
chr2	73000000	74000000	1000000	2	324
chr2	74000000	75000000	1000000	2	325
chr2	75000000	76000000	1000000	2	326
chr2	76000000	77000000	1000000	2	327
chr2	77000000	78000000	1000000	2	328
chr2	78000000	79000000	1000000	2	329
chr2	79000000	80000000	1000000	2	330
chr2	80000000	81000000	1000000	2	331
chr2	81000000	82000000	1000000	2	332
chr2	82000000	83000000	1000000	2	333
chr2	83000000	84000000	1000000	2	334
chr2	84000000	85000000	1000000	2	335
chr2	85000000	86000000	1000000	2	336
chr2	86000000	87000000	1000000	2	337
chr2	87000000	88000000	1000000	2	338
chr2	88000000	89000000	1000000	2	339
chr2	89000000	90000000	1000000	2	340
chr2	90000000	91000000	1000000	2	341
chr2	91000000	92000000	1000000	2	342
chr2	92000000	93000000	1000000	2	343
chr2	93000000	94000000	1000000	2	344
chr2	94000000	95000000	1000000	2	345
chr2	95000000	96000000	1000000	2	346
chr2	96000000	97000000	1000000	2	347
chr2	97000000	98000000	1000000	2	348
chr2	98000000	99000000	1000000	2	349
chr2	99000000	100000000	1000000	2	350
chr2	100000000	101000000	1000000	2	351
chr2	101000000	102000000	1000000	2	352
chr2	102000000	103000000	1000000	2	353
chr2	103000000	104000000	1000000	2	354
chr2	104000000	105000000	1000000	2	355
chr2	105000000	106000000	1000000	2	356
chr2	106000000	107000000	1000000	2	357
chr2	107000000	108000000	1000000	2	358
chr2	108000000	109000000	1000000	2	359
chr2	109000000	110000000	1000000	2	360
chr2	110000000	111000000	1000000	2	361
chr2	111000000	112000000	1000000	2	362
chr2	112000000	113000000	1000000	2	363
chr2	113000000	114000000	1000000	2	364
chr2	114000000	115000000	1000000	2	365
chr2	115000000	116000000	1000000	2	366
chr2	116000000	117000000	1000000	2	367
chr2	117000000	118000000	1000000	2	368
chr2	118000000	119000000	1000000	2	369
chr2	119000000	120000000	1000000	2	370
chr2	120000000	121000000	1000000	2	371
chr2	121000000	122000000	1000000	2	372
chr2	122000000	123000000	1000000	2	373
chr2	123000000	124000000	1000000	2	374
chr2	124000000	125000000	1000000	2	375
chr2	125000000	126000000	1000000	2	376
chr2	126000000	127000000	1000000	2	377
chr2	127000000	128000000	1000000	2	378
chr2	128000000	129000000	1000000	2	379
chr2	129000000	130000000	1000000	2	380
chr2	130000000	131000000	1000000	2	381
chr2	131000000	132000000	1000000	2	382
chr2	132000000	133000000	1000000	2	383
chr2	133000000	134000000	1000000	2	384
chr2	134000000	135000000	1000000	2	385
chr2	135000000	136000000	1000000	2	386
chr2	136000000	137000000	1000000	2	387
chr2	137000000	138000000	1000000	2	388
chr2	138000000	139000000	1000000	2	389
chr2	139000000	140000000	1000000	2	390
chr2	140000000	141000000	1000000	2	391
chr2	141000000	142000000	1000000	2	392
chr2	142000000	143000000	1000000	2	393
chr2	143000000	144000000	1000000	2	394
chr2	144000000	145000000	1000000	2	395
chr2	145000000	146000000	1000000	2	396
chr2	146000000	147000000	1000000	2	397
chr2	147000000	148000000	1000000	2	398
chr2	148000000	149000000	1000000	2	399
chr2	149000000	150000000	1000000	2	400
chr2	150000000	151000000	1000000	2	401
chr2	151000000	152000000	1000000	2	402
chr2	152000000	153000000	1000000	2	403
chr2	153000000	154000000	1000000	2	404
chr2	154000000	155000000	1000000	2	405
chr2	155000000	156000000	1000000	2	406
chr2	156000000	157000000	1000000	2	407
chr2	157000000	158000000	1000000	2	408
chr2	158000000	159000000	1000000	2	409
chr2	159000000	160000000	1000000	2	410
chr2	160000000	161000000	1000000	2	411
chr2	161000000	162000000	1000000	2	412
chr2	162000000	163000000	1000000	2	413
chr2	163000000	164000000	1000000	2	414
chr2	164000000	165000000	1000000	2	415
chr2	165000000	166000000	1000000	2	416
chr2	166000000	167000000	1000000	2	417
chr2	167000000	168000000	1000000	2	418
chr2	168000000	169000000	1000000	2	419
chr2	169000000	170000000	1000000	2	420
chr2	170000000	171000000	1000000	2	421
chr2	171000000	172000000	1000000	2	422
chr2	172000000	173000000	1000000	2	423
chr2	173000000	174000000	1000000	2	424
chr2	174000000	175000000	1000000	2	425
chr2	175000000	176000000	1000000	2	426
chr2	176000000	177000000	1000000	2	427
chr2	177000000	178000000	1000000	2	428
chr2	178000000	179000000	1000000	2	429
chr2	179000000	180000000	1000000	2	430
chr2	180000000	181000000	1000000	2	431
chr2	181000000	182000000	1000000	2	432
chr2	182000000	183000000	1000000	2	433
chr2	183000000	184000000	1000000	2	434
chr2	184000000	185000000	1000000	2	435
chr2	185000000	186000000	1000000	2	436
chr2	186000000	187000000	1000000	2	437
chr2	187000000	188000000	1000000	2	438
chr2	188000000	189000000	1000000	2	439
chr2	189000000	190000000	1000000	2	440
chr2	190000000	191000000	1000000	2	441
chr2	191000000	192000000	1000000	2	442
chr2	192000000	193000000	1000000	2	443
chr2	193000000	194000000	1000000	2	444
chr2	194000000	195000000	1000000	2	445
chr2	195000000	196000000	1000000	2	446
chr2	196000000	197000000	1000000	2	447
chr2	197000000	198000000	1000000	2	448
chr2	198000000	199000000	1000000	2	449
chr2	199000000	200000000	1000000	2	450
chr2	200000000	201000000	1000000	2	451
chr2	201000000	202000000	1000000	2	452
chr2	202000000	203000000	1000000	2	453
chr2	203000000	204000000	1000000	2	454
chr2	204000000	205000000	1000000	2	455
chr2	205000000	206000000	1000000	2	456
chr2	206000000	207000000	1000000	2	457
chr2	207000000	208000000	1000000	2	458
chr2	208000000	209000000	1000000	2	459
chr2	209000000	210000000	1000000	2	460
chr2	210000000	211000000	1000000	2	461
chr2	211000000	212000000	1000000	2	462
chr2	212000000	213000000	1000000	2	463
chr2	213000000	214000000	1000000	2	464
chr2	214000000	215000000	1000000	2	465
chr2	215000000	216000000	1000000	2	466
chr2	216000000	217000000	1000000	2	467
chr2	217000000	218000000	1000000	2	468
chr2	218000000	219000000	1000000	2	469
chr2	219000000	220000000	1000000	2	470
chr2	220000000	221000000	1000000	2	471
chr2	221000000	222000000	1000000	2	472
chr2	222000000	223000000	1000000	2	473
chr2	223000000	224000000	1000000	2	474
chr2	224000000	225000000	1000000	2	475
chr2	225000000	226000000	1000000	2	476
chr2	226000000	227000000	1000000	2	477
chr2	227000000	228000000	1000000	2	478
chr2	228000000	229000000	1000000	2	479
chr2	229000000	230000000	1000000	2	480
chr2	230000000	231000000	1000000	2	481
chr2	231000000	232000000	1000000	2	482
chr2	232000000	233000000	1000000	2	483
chr2	233000000	234000000	1000000	2	484
chr2	234000000	235000000	1000000	2	485
chr2	235000000	236000000	1000000	2	486
chr2	236000000	237000000	1000000	2	487
chr2	237000000	238000000	1000000	2	488
chr2	238000000	239000000	1000000	2	489
chr2	239000000	240000000	1000000	2	490
chr2	240000000	241000000	1000000	2	491
chr2	241000000	242000000	1000000	2	492
chr2	242000000	243000000	1000000	2	493
chr2	243000000	243199373	199373	2	494
chr3	1	1000000	999999	3	495
chr3	1000000	2000000	1000000	3	496
chr3	2000000	3000000	1000000	3	497
chr3	3000000	4000000	1000000	3	498
chr3	4000000	5000000	1000000	3	499
chr3	5000000	6000000	1000000	3	500
chr3	6000000	7000000	1000000	3	501
chr3	7000000	8000000	1000000	3	502
chr3	8000000	9000000	1000000	3	503
chr3	9000000	10000000	1000000	3	504
chr3	10000000	11000000	1000000	3	505
chr3	11000000	12000000	1000000	3	506
chr3	12000000	13000000	1000000	3	507
chr3	13000000	14000000	1000000	3	508
chr3	14000000	15000000	1000000	3	509
chr3	15000000	16000000	1000000	3	510
chr3	16000000	17000000	1000000	3	511
chr3	17000000	18000000	1000000	3	512
chr3	18000000	19000000	1000000	3	513
chr3	19000000	20000000	1000000	3	514
chr3	20000000	21000000	1000000	3	515
chr3	21000000	22000000	1000000	3	516
chr3	22000000	23000000	1000000	3	517
chr3	23000000	24000000	1000000	3	518
chr3	24000000	25000000	1000000	3	519
chr3	25000000	26000000	1000000	3	520
chr3	26000000	27000000	1000000	3	521
chr3	27000000	28000000	1000000	3	522
chr3	28000000	29000000	1000000	3	523
chr3	29000000	30000000	1000000	3	524
chr3	30000000	31000000	1000000	3	525
chr3	31000000	32000000	1000000	3	526
chr3	32000000	33000000	1000000	3	527
chr3	33000000	34000000	1000000	3	528
chr3	34000000	35000000	1000000	3	529
chr3	35000000	36000000	1000000	3	530
chr3	36000000	37000000	1000000	3	531
chr3	37000000	38000000	1000000	3	532
chr3	38000000	39000000	1000000	3	533
chr3	39000000	40000000	1000000	3	534
chr3	40000000	41000000	1000000	3	535
chr3	41000000	42000000	1000000	3	536
chr3	42000000	43000000	1000000	3	537
chr3	43000000	44000000	1000000	3	538
chr3	44000000	45000000	1000000	3	539
chr3	45000000	46000000	1000000	3	540
chr3	46000000	47000000	1000000	3	541
chr3	47000000	48000000	1000000	3	542
chr3	48000000	49000000	1000000	3	543
chr3	49000000	50000000	1000000	3	544
chr3	50000000	51000000	1000000	3	545
chr3	51000000	52000000	1000000	3	546
chr3	52000000	53000000	1000000	3	547
chr3	53000000	54000000	1000000	3	548
chr3	54000000	55000000	1000000	3	549
chr3	55000000	56000000	1000000	3	550
chr3	56000000	57000000	1000000	3	551
chr3	57000000	58000000	1000000	3	552
chr3	58000000	59000000	1000000	3	553
chr3	59000000	60000000	1000000	3	554
chr3	60000000	61000000	1000000	3	555
chr3	61000000	62000000	1000000	3	556
chr3	62000000	63000000	1000000	3	557
chr3	63000000	64000000	1000000	3	558
chr3	64000000	65000000	1000000	3	559
chr3	65000000	66000000	1000000	3	560
chr3	66000000	67000000	1000000	3	561
chr3	67000000	68000000	1000000	3	562
chr3	68000000	69000000	1000000	3	563
chr3	69000000	70000000	1000000	3	564
chr3	70000000	71000000	1000000	3	565
chr3	71000000	72000000	1000000	3	566
chr3	72000000	73000000	1000000	3	567
chr3	73000000	74000000	1000000	3	568
chr3	74000000	75000000	1000000	3	569
chr3	75000000	76000000	1000000	3	570
chr3	76000000	77000000	1000000	3	571
chr3	77000000	78000000	1000000	3	572
chr3	78000000	79000000	1000000	3	573
chr3	79000000	80000000	1000000	3	574
chr3	80000000	81000000	1000000	3	575
chr3	81000000	82000000	1000000	3	576
chr3	82000000	83000000	1000000	3	577
chr3	83000000	84000000	1000000	3	578
chr3	84000000	85000000	1000000	3	579
chr3	85000000	86000000	1000000	3	580
chr3	86000000	87000000	1000000	3	581
chr3	87000000	88000000	1000000	3	582
chr3	88000000	89000000	1000000	3	583
chr3	89000000	90000000	1000000	3	584
chr3	90000000	91000000	1000000	3	585
chr3	91000000	92000000	1000000	3	586
chr3	92000000	93000000	1000000	3	587
chr3	93000000	94000000	1000000	3	588
chr3	94000000	95000000	1000000	3	589
chr3	95000000	96000000	1000000	3	590
chr3	96000000	97000000	1000000	3	591
chr3	97000000	98000000	1000000	3	592
chr3	98000000	99000000	1000000	3	593
chr3	99000000	100000000	1000000	3	594
chr3	100000000	101000000	1000000	3	595
chr3	101000000	102000000	1000000	3	596
chr3	102000000	103000000	1000000	3	597
chr3	103000000	104000000	1000000	3	598
chr3	104000000	105000000	1000000	3	599
chr3	105000000	106000000	1000000	3	600
chr3	106000000	107000000	1000000	3	601
chr3	107000000	108000000	1000000	3	602
chr3	108000000	109000000	1000000	3	603
chr3	109000000	110000000	1000000	3	604
chr3	110000000	111000000	1000000	3	605
chr3	111000000	112000000	1000000	3	606
chr3	112000000	113000000	1000000	3	607
chr3	113000000	114000000	1000000	3	608
chr3	114000000	115000000	1000000	3	609
chr3	115000000	116000000	1000000	3	610
chr3	116000000	117000000	1000000	3	611
chr3	117000000	118000000	1000000	3	612
chr3	118000000	119000000	1000000	3	613
chr3	119000000	120000000	1000000	3	614
chr3	120000000	121000000	1000000	3	615
chr3	121000000	122000000	1000000	3	616
chr3	122000000	123000000	1000000	3	617
chr3	123000000	124000000	1000000	3	618
chr3	124000000	125000000	1000000	3	619
chr3	125000000	126000000	1000000	3	620
chr3	126000000	127000000	1000000	3	621
chr3	127000000	128000000	1000000	3	622
chr3	128000000	129000000	1000000	3	623
chr3	129000000	130000000	1000000	3	624
chr3	130000000	131000000	1000000	3	625
chr3	131000000	132000000	1000000	3	626
chr3	132000000	133000000	1000000	3	627
chr3	133000000	134000000	1000000	3	628
chr3	134000000	135000000	1000000	3	629
chr3	135000000	136000000	1000000	3	630
chr3	136000000	137000000	1000000	3	631
chr3	137000000	138000000	1000000	3	632
chr3	138000000	139000000	1000000	3	633
chr3	139000000	140000000	1000000	3	634
chr3	140000000	141000000	1000000	3	635
chr3	141000000	142000000	1000000	3	636
chr3	142000000	143000000	1000000	3	637
chr3	143000000	144000000	1000000	3	638
chr3	144000000	145000000	1000000	3	639
chr3	145000000	146000000	1000000	3	640
chr3	146000000	147000000	1000000	3	641
chr3	147000000	148000000	1000000	3	642
chr3	148000000	149000000	1000000	3	643
chr3	149000000	150000000	1000000	3	644
chr3	150000000	151000000	1000000	3	645
chr3	151000000	152000000	1000000	3	646
chr3	152000000	153000000	1000000	3	647
chr3	153000000	154000000	1000000	3	648
chr3	154000000	155000000	1000000	3	649
chr3	155000000	156000000	1000000	3	650
chr3	156000000	157000000	1000000	3	651
chr3	157000000	158000000	1000000	3	652
chr3	158000000	159000000	1000000	3	653
chr3	159000000	160000000	1000000	3	654
chr3	160000000	161000000	1000000	3	655
chr3	161000000	162000000	1000000	3	656
chr3	162000000	163000000	1000000	3	657
chr3	163000000	164000000	1000000	3	658
chr3	164000000	165000000	1000000	3	659
chr3	165000000	166000000	1000000	3	660
chr3	166000000	167000000	1000000	3	661
chr3	167000000	168000000	1000000	3	662
chr3	168000000	169000000	1000000	3	663
chr3	169000000	170000000	1000000	3	664
chr3	170000000	171000000	1000000	3	665
chr3	171000000	172000000	1000000	3	666
chr3	172000000	173000000	1000000	3	667
chr3	173000000	174000000	1000000	3	668
chr3	174000000	175000000	1000000	3	669
chr3	175000000	176000000	1000000	3	670
chr3	176000000	177000000	1000000	3	671
chr3	177000000	178000000	1000000	3	672
chr3	178000000	179000000	1000000	3	673
chr3	179000000	180000000	1000000	3	674
chr3	180000000	181000000	1000000	3	675
chr3	181000000	182000000	1000000	3	676
chr3	182000000	183000000	1000000	3	677
chr3	183000000	184000000	1000000	3	678
chr3	184000000	185000000	1000000	3	679
chr3	185000000	186000000	1000000	3	680
chr3	186000000	187000000	1000000	3	681
chr3	187000000	188000000	1000000	3	682
chr3	188000000	189000000	1000000	3	683
chr3	189000000	190000000	1000000	3	684
chr3	190000000	191000000	1000000	3	685
chr3	191000000	192000000	1000000	3	686
chr3	192000000	193000000	1000000	3	687
chr3	193000000	194000000	1000000	3	688
chr3	194000000	195000000	1000000	3	689
chr3	195000000	196000000	1000000	3	690
chr3	196000000	197000000	1000000	3	691
chr3	197000000	198000000	1000000	3	692
chr3	198000000	198022430	22430	3	693
chr4	1	1000000	999999	4	694
chr4	1000000	2000000	1000000	4	695
chr4	2000000	3000000	1000000	4	696
chr4	3000000	4000000	1000000	4	697
