chr	bin_start	bin_end	bin_len	chr_ind	bin_ind
chr6	90000000	100000000	10000000	6	98
chr6	100000000	110000000	10000000	6	99
chr6	110000000	120000000	10000000	6	100
chr6	120000000	130000000	10000000	6	101
chr6	130000000	140000000	10000000	6	102
chr6	140000000	149736546	9736546	6	103
chr7	1	10000000	9999999	7	104
chr7	10000000	20000000	10000000	7	105
chr7	20000000	30000000	10000000	7	106
chr7	30000000	40000000	10000000	7	107
chr7	40000000	50000000	10000000	7	108
chr7	50000000	60000000	10000000	7	109
chr7	60000000	70000000	10000000	7	110
chr7	70000000	80000000	10000000	7	111
chr7	80000000	90000000	10000000	7	112
chr7	90000000	100000000	10000000	7	113
chr7	100000000	110000000	10000000	7	114
chr7	110000000	120000000	10000000	7	115
chr7	120000000	130000000	10000000	7	116
chr7	130000000	140000000	10000000	7	117
chr7	140000000	145441459	5441459	7	118
chr8	1	10000000	9999999	8	119
chr8	10000000	20000000	10000000	8	120
chr8	20000000	30000000	10000000	8	121
chr8	30000000	40000000	10000000	8	122
chr8	40000000	50000000	10000000	8	123
chr8	50000000	60000000	10000000	8	124
chr8	60000000	70000000	10000000	8	125
chr8	70000000	80000000	10000000	8	126
chr8	80000000	90000000	10000000	8	127
chr8	90000000	100000000	10000000	8	128
chr8	100000000	110000000	10000000	8	129
chr8	110000000	120000000	10000000	8	130
chr8	120000000	129401213	9401213	8	131
chr9	1	10000000	9999999	9	132
chr9	10000000	20000000	10000000	9	133
chr9	20000000	30000000	10000000	9	134
chr9	30000000	40000000	10000000	9	135
chr9	40000000	50000000	10000000	9	136
chr9	50000000	60000000	10000000	9	137
chr9	60000000	70000000	10000000	9	138
chr9	70000000	80000000	10000000	9	139
chr9	80000000	90000000	10000000	9	140
chr9	90000000	100000000	10000000	9	141
chr9	100000000	110000000	10000000	9	142
chr9	110000000	120000000	10000000	9	143
chr9	120000000	124595110	4595110	9	144
chr10	1	10000000	9999999	10	145
chr10	10000000	20000000	10000000	10	146
chr10	20000000	30000000	10000000	10	147
chr10	30000000	40000000	10000000	10	148
chr10	40000000	50000000	10000000	10	149
chr10	50000000	60000000	10000000	10	150
chr10	60000000	70000000	10000000	10	151
chr10	70000000	80000000	10000000	10	152
chr10	80000000	90000000	10000000	10	153
chr10	90000000	100000000	10000000	10	154
chr10	100000000	110000000	10000000	10	155
chr10	110000000	120000000	10000000	10	156
chr10	120000000	130000000	10000000	10	157
chr10	130000000	130694993	694993	10	158
chr11	1	10000000	9999999	11	159
chr11	10000000	20000000	10000000	11	160
chr11	20000000	30000000	10000000	11	161
chr11	30000000	40000000	10000000	11	162
chr11	40000000	50000000	10000000	11	163
chr11	50000000	60000000	10000000	11	164
chr11	60000000	70000000	10000000	11	165
chr11	70000000	80000000	10000000	11	166
chr11	80000000	90000000	10000000	11	167
chr11	90000000	100000000	10000000	11	168
chr11	100000000	110000000	10000000	11	169
chr11	110000000	120000000	10000000	11	170
chr11	120000000	122082543	2082543	11	171
chr12	1	10000000	9999999	12	172
chr12	10000000	20000000	10000000	12	173
chr12	20000000	30000000	10000000	12	174
chr12	30000000	40000000	10000000	12	175
chr12	40000000	50000000	10000000	12	176
chr12	50000000	60000000	10000000	12	177
chr12	60000000	70000000	10000000	12	178
chr12	70000000	80000000	10000000	12	179
chr12	80000000	90000000	10000000	12	180
chr12	90000000	100000000	10000000	12	181
chr12	100000000	110000000	10000000	12	182
chr12	110000000	120000000	10000000	12	183
chr12	120000000	120129022	129022	12	184
chr13	1	10000000	9999999	13	185
chr13	10000000	20000000	10000000	13	186
chr13	20000000	30000000	10000000	13	187
chr13	30000000	40000000	10000000	13	188
chr13	40000000	50000000	10000000	13	189
chr13	50000000	60000000	10000000	13	190
chr13	60000000	70000000	10000000	13	191
chr13	70000000	80000000	10000000	13	192
chr13	80000000	90000000	10000000	13	193
chr13	90000000	100000000	10000000	13	194
chr13	100000000	110000000	10000000	13	195
chr13	110000000	120000000	10000000	13	196
chr13	120000000	120421639	421639	13	197
chr14	1	10000000	9999999	14	198
chr14	10000000	20000000	10000000	14	199
chr14	20000000	30000000	10000000	14	200
chr14	30000000	40000000	10000000	14	201
chr14	40000000	50000000	10000000	14	202
chr14	50000000	60000000	10000000	14	203
chr14	60000000	70000000	10000000	14	204
chr14	70000000	80000000	10000000	14	205
chr14	80000000	90000000	10000000	14	206
chr14	90000000	100000000	10000000	14	207
chr14	100000000	110000000	10000000	14	208
chr14	110000000	120000000	10000000	14	209
chr14	120000000	124902244	4902244	14	210
chr15	1	10000000	9999999	15	211
chr15	10000000	20000000	10000000	15	212
chr15	20000000	30000000	10000000	15	213
chr15	30000000	40000000	10000000	15	214
chr15	40000000	50000000	10000000	15	215
chr15	50000000	60000000	10000000	15	216
chr15	60000000	70000000	10000000	15	217
chr15	70000000	80000000	10000000	15	218
chr15	80000000	90000000	10000000	15	219
chr15	90000000	100000000	10000000	15	220
chr15	100000000	104043685	4043685	15	221
chr16	1	10000000	9999999	16	222
chr16	10000000	20000000	10000000	16	223
chr16	20000000	30000000	10000000	16	224
chr16	30000000	40000000	10000000	16	225
chr16	40000000	50000000	10000000	16	226
chr16	50000000	60000000	10000000	16	227
chr16	60000000	70000000	10000000	16	228
chr16	70000000	80000000	10000000	16	229
chr16	80000000	90000000	10000000	16	230
chr16	90000000	98207768	8207768	16	231
chr17	1	10000000	9999999	17	232
chr17	10000000	20000000	10000000	17	233
chr17	20000000	30000000	10000000	17	234
chr17	30000000	40000000	10000000	17	235
chr17	40000000	50000000	10000000	17	236
chr17	50000000	60000000	10000000	17	237
chr17	60000000	70000000	10000000	17	238
chr17	70000000	80000000	10000000	17	239
chr17	80000000	90000000	10000000	17	240
chr17	90000000	94987271	4987271	17	241
chr18	1	10000000	9999999	18	242
chr18	10000000	20000000	10000000	18	243
chr18	20000000	30000000	10000000	18	244
chr18	30000000	40000000	10000000	18	245
chr18	40000000	50000000	10000000	18	246
chr18	50000000	60000000	10000000	18	247
chr18	60000000	70000000	10000000	18	248
chr18	70000000	80000000	10000000	18	249
chr18	80000000	90000000	10000000	18	250
chr18	90000000	90702639	702639	18	251
chr19	1	10000000	9999999	19	252
chr19	10000000	20000000	10000000	19	253
chr19	20000000	30000000	10000000	19	254
chr19	30000000	40000000	10000000	19	255
chr19	40000000	50000000	10000000	19	256
chr19	50000000	60000000	10000000	19	257
chr19	60000000	61431566	1431566	19	258
chrX	1	10000000	9999999	20	259
chrX	10000000	20000000	10000000	20	260
chrX	20000000	30000000	10000000	20	261
chrX	30000000	40000000	10000000	20	262
chrX	40000000	50000000	10000000	20	263
chrX	50000000	60000000	10000000	20	264
chrX	60000000	70000000	10000000	20	265
chrX	70000000	80000000	10000000	20	266
chrX	80000000	90000000	10000000	20	267
chrX	90000000	100000000	10000000	20	268
chrX	100000000	110000000	10000000	20	269
chrX	110000000	120000000	10000000	20	270
chrX	120000000	130000000	10000000	20	271
chrX	130000000	140000000	10000000	20	272
chrX	140000000	150000000	10000000	20	273
chrX	150000000	160000000	10000000	20	274
chrX	160000000	170000000	10000000	20	275
chrX	170000000	171031299	1031299	20	276
chrY	1	10000000	9999999	21	277
chrY	10000000	20000000	10000000	21	278
chrY	20000000	30000000	10000000	21	279
chrY	30000000	40000000	10000000	21	280
chrY	40000000	50000000	10000000	21	281
chrY	50000000	60000000	10000000	21	282
chrY	60000000	70000000	10000000	21	283
chrY	70000000	80000000	10000000	21	284
chrY	80000000	90000000	10000000	21	285
chrY	90000000	91744698	1744698	21	286
chrM	1	16299	16298	22	287
