chr	bin_start	bin_end	bin_len	chr_ind	bin_ind
chr4	70000000	75000000	5000000	4	125
chr4	75000000	80000000	5000000	4	126
chr4	80000000	85000000	5000000	4	127
chr4	85000000	90000000	5000000	4	128
chr4	90000000	95000000	5000000	4	129
chr4	95000000	100000000	5000000	4	130
chr4	100000000	105000000	5000000	4	131
chr4	105000000	110000000	5000000	4	132
chr4	110000000	115000000	5000000	4	133
chr4	115000000	120000000	5000000	4	134
chr4	120000000	125000000	5000000	4	135
chr4	125000000	130000000	5000000	4	136
chr4	130000000	135000000	5000000	4	137
chr4	135000000	140000000	5000000	4	138
chr4	140000000	145000000	5000000	4	139
chr4	145000000	150000000	5000000	4	140
chr4	150000000	155000000	5000000	4	141
chr4	155000000	156508116	1508116	4	142
chr5	1	5000000	4999999	5	143
chr5	5000000	10000000	5000000	5	144
chr5	10000000	15000000	5000000	5	145
chr5	15000000	20000000	5000000	5	146
chr5	20000000	25000000	5000000	5	147
chr5	25000000	30000000	5000000	5	148
chr5	30000000	35000000	5000000	5	149
chr5	35000000	40000000	5000000	5	150
chr5	40000000	45000000	5000000	5	151
chr5	45000000	50000000	5000000	5	152
chr5	50000000	55000000	5000000	5	153
chr5	55000000	60000000	5000000	5	154
chr5	60000000	65000000	5000000	5	155
chr5	65000000	70000000	5000000	5	156
chr5	70000000	75000000	5000000	5	157
chr5	75000000	80000000	5000000	5	158
chr5	80000000	85000000	5000000	5	159
chr5	85000000	90000000	5000000	5	160
chr5	90000000	95000000	5000000	5	161
chr5	95000000	100000000	5000000	5	162
chr5	100000000	105000000	5000000	5	163
chr5	105000000	110000000	5000000	5	164
chr5	110000000	115000000	5000000	5	165
chr5	115000000	120000000	5000000	5	166
chr5	120000000	125000000	5000000	5	167
chr5	125000000	130000000	5000000	5	168
chr5	130000000	135000000	5000000	5	169
chr5	135000000	140000000	5000000	5	170
chr5	140000000	145000000	5000000	5	171
chr5	145000000	150000000	5000000	5	172
chr5	150000000	151834684	1834684	5	173
chr6	1	5000000	4999999	6	174
chr6	5000000	10000000	5000000	6	175
chr6	10000000	15000000	5000000	6	176
chr6	15000000	20000000	5000000	6	177
chr6	20000000	25000000	5000000	6	178
chr6	25000000	30000000	5000000	6	179
chr6	30000000	35000000	5000000	6	180
chr6	35000000	40000000	5000000	6	181
chr6	40000000	45000000	5000000	6	182
chr6	45000000	50000000	5000000	6	183
chr6	50000000	55000000	5000000	6	184
chr6	55000000	60000000	5000000	6	185
chr6	60000000	65000000	5000000	6	186
chr6	65000000	70000000	5000000	6	187
chr6	70000000	75000000	5000000	6	188
chr6	75000000	80000000	5000000	6	189
chr6	80000000	85000000	5000000	6	190
chr6	85000000	90000000	5000000	6	191
chr6	90000000	95000000	5000000	6	192
chr6	95000000	100000000	5000000	6	193
chr6	100000000	105000000	5000000	6	194
chr6	105000000	110000000	5000000	6	195
chr6	110000000	115000000	5000000	6	196
chr6	115000000	120000000	5000000	6	197
chr6	120000000	125000000	5000000	6	198
chr6	125000000	130000000	5000000	6	199
chr6	130000000	135000000	5000000	6	200
chr6	135000000	140000000	5000000	6	201
chr6	140000000	145000000	5000000	6	202
chr6	145000000	149736546	4736546	6	203
chr7	1	5000000	4999999	7	204
chr7	5000000	10000000	5000000	7	205
chr7	10000000	15000000	5000000	7	206
chr7	15000000	20000000	5000000	7	207
chr7	20000000	25000000	5000000	7	208
chr7	25000000	30000000	5000000	7	209
chr7	30000000	35000000	5000000	7	210
chr7	35000000	40000000	5000000	7	211
chr7	40000000	45000000	5000000	7	212
chr7	45000000	50000000	5000000	7	213
chr7	50000000	55000000	5000000	7	214
chr7	55000000	60000000	5000000	7	215
chr7	60000000	65000000	5000000	7	216
chr7	65000000	70000000	5000000	7	217
chr7	70000000	75000000	5000000	7	218
chr7	75000000	80000000	5000000	7	219
chr7	80000000	85000000	5000000	7	220
chr7	85000000	90000000	5000000	7	221
chr7	90000000	95000000	5000000	7	222
chr7	95000000	100000000	5000000	7	223
chr7	100000000	105000000	5000000	7	224
chr7	105000000	110000000	5000000	7	225
chr7	110000000	115000000	5000000	7	226
chr7	115000000	120000000	5000000	7	227
chr7	120000000	125000000	5000000	7	228
chr7	125000000	130000000	5000000	7	229
chr7	130000000	135000000	5000000	7	230
chr7	135000000	140000000	5000000	7	231
chr7	140000000	145000000	5000000	7	232
chr7	145000000	145441459	441459	7	233
chr8	1	5000000	4999999	8	234
chr8	5000000	10000000	5000000	8	235
chr8	10000000	15000000	5000000	8	236
chr8	15000000	20000000	5000000	8	237
chr8	20000000	25000000	5000000	8	238
chr8	25000000	30000000	5000000	8	239
chr8	30000000	35000000	5000000	8	240
chr8	35000000	40000000	5000000	8	241
chr8	40000000	45000000	5000000	8	242
chr8	45000000	50000000	5000000	8	243
chr8	50000000	55000000	5000000	8	244
chr8	55000000	60000000	5000000	8	245
chr8	60000000	65000000	5000000	8	246
chr8	65000000	70000000	5000000	8	247
chr8	70000000	75000000	5000000	8	248
chr8	75000000	80000000	5000000	8	249
chr8	80000000	85000000	5000000	8	250
chr8	85000000	90000000	5000000	8	251
chr8	90000000	95000000	5000000	8	252
chr8	95000000	100000000	5000000	8	253
chr8	100000000	105000000	5000000	8	254
chr8	105000000	110000000	5000000	8	255
chr8	110000000	115000000	5000000	8	256
chr8	115000000	120000000	5000000	8	257
chr8	120000000	125000000	5000000	8	258
chr8	125000000	129401213	4401213	8	259
chr9	1	5000000	4999999	9	260
chr9	5000000	10000000	5000000	9	261
chr9	10000000	15000000	5000000	9	262
chr9	15000000	20000000	5000000	9	263
chr9	20000000	25000000	5000000	9	264
chr9	25000000	30000000	5000000	9	265
chr9	30000000	35000000	5000000	9	266
chr9	35000000	40000000	5000000	9	267
chr9	40000000	45000000	5000000	9	268
chr9	45000000	50000000	5000000	9	269
chr9	50000000	55000000	5000000	9	270
chr9	55000000	60000000	5000000	9	271
chr9	60000000	65000000	5000000	9	272
chr9	65000000	70000000	5000000	9	273
chr9	70000000	75000000	5000000	9	274
chr9	75000000	80000000	5000000	9	275
chr9	80000000	85000000	5000000	9	276
chr9	85000000	90000000	5000000	9	277
chr9	90000000	95000000	5000000	9	278
chr9	95000000	100000000	5000000	9	279
chr9	100000000	105000000	5000000	9	280
chr9	105000000	110000000	5000000	9	281
chr9	110000000	115000000	5000000	9	282
chr9	115000000	120000000	5000000	9	283
chr9	120000000	124595110	4595110	9	284
chr10	1	5000000	4999999	10	285
chr10	5000000	10000000	5000000	10	286
chr10	10000000	15000000	5000000	10	287
chr10	15000000	20000000	5000000	10	288
chr10	20000000	25000000	5000000	10	289
chr10	25000000	30000000	5000000	10	290
chr10	30000000	35000000	5000000	10	291
chr10	35000000	40000000	5000000	10	292
chr10	40000000	45000000	5000000	10	293
chr10	45000000	50000000	5000000	10	294
chr10	50000000	55000000	5000000	10	295
chr10	55000000	60000000	5000000	10	296
chr10	60000000	65000000	5000000	10	297
chr10	65000000	70000000	5000000	10	298
chr10	70000000	75000000	5000000	10	299
chr10	75000000	80000000	5000000	10	300
chr10	80000000	85000000	5000000	10	301
chr10	85000000	90000000	5000000	10	302
chr10	90000000	95000000	5000000	10	303
chr10	95000000	100000000	5000000	10	304
chr10	100000000	105000000	5000000	10	305
chr10	105000000	110000000	5000000	10	306
chr10	110000000	115000000	5000000	10	307
chr10	115000000	120000000	5000000	10	308
chr10	120000000	125000000	5000000	10	309
chr10	125000000	130000000	5000000	10	310
chr10	130000000	130694993	694993	10	311
chr11	1	5000000	4999999	11	312
chr11	5000000	10000000	5000000	11	313
chr11	10000000	15000000	5000000	11	314
chr11	15000000	20000000	5000000	11	315
chr11	20000000	25000000	5000000	11	316
chr11	25000000	30000000	5000000	11	317
chr11	30000000	35000000	5000000	11	318
chr11	35000000	40000000	5000000	11	319
chr11	40000000	45000000	5000000	11	320
chr11	45000000	50000000	5000000	11	321
chr11	50000000	55000000	5000000	11	322
chr11	55000000	60000000	5000000	11	323
chr11	60000000	65000000	5000000	11	324
chr11	65000000	70000000	5000000	11	325
chr11	70000000	75000000	5000000	11	326
chr11	75000000	80000000	5000000	11	327
chr11	80000000	85000000	5000000	11	328
chr11	85000000	90000000	5000000	11	329
chr11	90000000	95000000	5000000	11	330
chr11	95000000	100000000	5000000	11	331
chr11	100000000	105000000	5000000	11	332
chr11	105000000	110000000	5000000	11	333
chr11	110000000	115000000	5000000	11	334
chr11	115000000	120000000	5000000	11	335
chr11	120000000	122082543	2082543	11	336
chr12	1	5000000	4999999	12	337
chr12	5000000	10000000	5000000	12	338
chr12	10000000	15000000	5000000	12	339
chr12	15000000	20000000	5000000	12	340
chr12	20000000	25000000	5000000	12	341
chr12	25000000	30000000	5000000	12	342
chr12	30000000	35000000	5000000	12	343
chr12	35000000	40000000	5000000	12	344
chr12	40000000	45000000	5000000	12	345
chr12	45000000	50000000	5000000	12	346
chr12	50000000	55000000	5000000	12	347
chr12	55000000	60000000	5000000	12	348
chr12	60000000	65000000	5000000	12	349
chr12	65000000	70000000	5000000	12	350
chr12	70000000	75000000	5000000	12	351
chr12	75000000	80000000	5000000	12	352
chr12	80000000	85000000	5000000	12	353
chr12	85000000	90000000	5000000	12	354
chr12	90000000	95000000	5000000	12	355
chr12	95000000	100000000	5000000	12	356
chr12	100000000	105000000	5000000	12	357
chr12	105000000	110000000	5000000	12	358
chr12	110000000	115000000	5000000	12	359
chr12	115000000	120000000	5000000	12	360
chr12	120000000	120129022	129022	12	361
chr13	1	5000000	4999999	13	362
chr13	5000000	10000000	5000000	13	363
chr13	10000000	15000000	5000000	13	364
chr13	15000000	20000000	5000000	13	365
chr13	20000000	25000000	5000000	13	366
chr13	25000000	30000000	5000000	13	367
chr13	30000000	35000000	5000000	13	368
chr13	35000000	40000000	5000000	13	369
chr13	40000000	45000000	5000000	13	370
chr13	45000000	50000000	5000000	13	371
chr13	50000000	55000000	5000000	13	372
chr13	55000000	60000000	5000000	13	373
chr13	60000000	65000000	5000000	13	374
chr13	65000000	70000000	5000000	13	375
chr13	70000000	75000000	5000000	13	376
chr13	75000000	80000000	5000000	13	377
chr13	80000000	85000000	5000000	13	378
chr13	85000000	90000000	5000000	13	379
chr13	90000000	95000000	5000000	13	380
chr13	95000000	100000000	5000000	13	381
chr13	100000000	105000000	5000000	13	382
chr13	105000000	110000000	5000000	13	383
chr13	110000000	115000000	5000000	13	384
chr13	115000000	120000000	5000000	13	385
chr13	120000000	120421639	421639	13	386
chr14	1	5000000	4999999	14	387
chr14	5000000	10000000	5000000	14	388
chr14	10000000	15000000	5000000	14	389
chr14	15000000	20000000	5000000	14	390
chr14	20000000	25000000	5000000	14	391
chr14	25000000	30000000	5000000	14	392
chr14	30000000	35000000	5000000	14	393
chr14	35000000	40000000	5000000	14	394
chr14	40000000	45000000	5000000	14	395
chr14	45000000	50000000	5000000	14	396
chr14	50000000	55000000	5000000	14	397
chr14	55000000	60000000	5000000	14	398
chr14	60000000	65000000	5000000	14	399
chr14	65000000	70000000	5000000	14	400
chr14	70000000	75000000	5000000	14	401
chr14	75000000	80000000	5000000	14	402
chr14	80000000	85000000	5000000	14	403
chr14	85000000	90000000	5000000	14	404
chr14	90000000	95000000	5000000	14	405
chr14	95000000	100000000	5000000	14	406
chr14	100000000	105000000	5000000	14	407
chr14	105000000	110000000	5000000	14	408
chr14	110000000	115000000	5000000	14	409
chr14	115000000	120000000	5000000	14	410
chr14	120000000	124902244	4902244	14	411
chr15	1	5000000	4999999	15	412
chr15	5000000	10000000	5000000	15	413
chr15	10000000	15000000	5000000	15	414
chr15	15000000	20000000	5000000	15	415
chr15	20000000	25000000	5000000	15	416
chr15	25000000	30000000	5000000	15	417
chr15	30000000	35000000	5000000	15	418
chr15	35000000	40000000	5000000	15	419
chr15	40000000	45000000	5000000	15	420
chr15	45000000	50000000	5000000	15	421
chr15	50000000	55000000	5000000	15	422
chr15	55000000	60000000	5000000	15	423
chr15	60000000	65000000	5000000	15	424
chr15	65000000	70000000	5000000	15	425
chr15	70000000	75000000	5000000	15	426
chr15	75000000	80000000	5000000	15	427
chr15	80000000	85000000	5000000	15	428
chr15	85000000	90000000	5000000	15	429
chr15	90000000	95000000	5000000	15	430
chr15	95000000	100000000	5000000	15	431
chr15	100000000	104043685	4043685	15	432
chr16	1	5000000	4999999	16	433
chr16	5000000	10000000	5000000	16	434
chr16	10000000	15000000	5000000	16	435
chr16	15000000	20000000	5000000	16	436
chr16	20000000	25000000	5000000	16	437
chr16	25000000	30000000	5000000	16	438
chr16	30000000	35000000	5000000	16	439
chr16	35000000	40000000	5000000	16	440
chr16	40000000	45000000	5000000	16	441
chr16	45000000	50000000	5000000	16	442
chr16	50000000	55000000	5000000	16	443
chr16	55000000	60000000	5000000	16	444
chr16	60000000	65000000	5000000	16	445
chr16	65000000	70000000	5000000	16	446
chr16	70000000	75000000	5000000	16	447
chr16	75000000	80000000	5000000	16	448
chr16	80000000	85000000	5000000	16	449
chr16	85000000	90000000	5000000	16	450
chr16	90000000	95000000	5000000	16	451
chr16	95000000	98207768	3207768	16	452
chr17	1	5000000	4999999	17	453
chr17	5000000	10000000	5000000	17	454
chr17	10000000	15000000	5000000	17	455
chr17	15000000	20000000	5000000	17	456
chr17	20000000	25000000	5000000	17	457
chr17	25000000	30000000	5000000	17	458
chr17	30000000	35000000	5000000	17	459
chr17	35000000	40000000	5000000	17	460
chr17	40000000	45000000	5000000	17	461
chr17	45000000	50000000	5000000	17	462
chr17	50000000	55000000	5000000	17	463
chr17	55000000	60000000	5000000	17	464
chr17	60000000	65000000	5000000	17	465
chr17	65000000	70000000	5000000	17	466
chr17	70000000	75000000	5000000	17	467
chr17	75000000	80000000	5000000	17	468
chr17	80000000	85000000	5000000	17	469
chr17	85000000	90000000	5000000	17	470
chr17	90000000	94987271	4987271	17	471
chr18	1	5000000	4999999	18	472
chr18	5000000	10000000	5000000	18	473
chr18	10000000	15000000	5000000	18	474
chr18	15000000	20000000	5000000	18	475
chr18	20000000	25000000	5000000	18	476
chr18	25000000	30000000	5000000	18	477
chr18	30000000	35000000	5000000	18	478
chr18	35000000	40000000	5000000	18	479
chr18	40000000	45000000	5000000	18	480
chr18	45000000	50000000	5000000	18	481
chr18	50000000	55000000	5000000	18	482
chr18	55000000	60000000	5000000	18	483
chr18	60000000	65000000	5000000	18	484
chr18	65000000	70000000	5000000	18	485
chr18	70000000	75000000	5000000	18	486
chr18	75000000	80000000	5000000	18	487
chr18	80000000	85000000	5000000	18	488
chr18	85000000	90000000	5000000	18	489
chr18	90000000	90702639	702639	18	490
chr19	1	5000000	4999999	19	491
chr19	5000000	10000000	5000000	19	492
chr19	10000000	15000000	5000000	19	493
chr19	15000000	20000000	5000000	19	494
chr19	20000000	25000000	5000000	19	495
chr19	25000000	30000000	5000000	19	496
chr19	30000000	35000000	5000000	19	497
chr19	35000000	40000000	5000000	19	498
chr19	40000000	45000000	5000000	19	499
chr19	45000000	50000000	5000000	19	500
chr19	50000000	55000000	5000000	19	501
chr19	55000000	60000000	5000000	19	502
chr19	60000000	61431566	1431566	19	503
chrX	1	5000000	4999999	20	504
chrX	5000000	10000000	5000000	20	505
chrX	10000000	15000000	5000000	20	506
chrX	15000000	20000000	5000000	20	507
chrX	20000000	25000000	5000000	20	508
chrX	25000000	30000000	5000000	20	509
chrX	30000000	35000000	5000000	20	510
chrX	35000000	40000000	5000000	20	511
chrX	40000000	45000000	5000000	20	512
chrX	45000000	50000000	5000000	20	513
chrX	50000000	55000000	5000000	20	514
chrX	55000000	60000000	5000000	20	515
chrX	60000000	65000000	5000000	20	516
chrX	65000000	70000000	5000000	20	517
chrX	70000000	75000000	5000000	20	518
chrX	75000000	80000000	5000000	20	519
chrX	80000000	85000000	5000000	20	520
chrX	85000000	90000000	5000000	20	521
chrX	90000000	95000000	5000000	20	522
chrX	95000000	100000000	5000000	20	523
chrX	100000000	105000000	5000000	20	524
chrX	105000000	110000000	5000000	20	525
chrX	110000000	115000000	5000000	20	526
chrX	115000000	120000000	5000000	20	527
chrX	120000000	125000000	5000000	20	528
chrX	125000000	130000000	5000000	20	529
chrX	130000000	135000000	5000000	20	530
chrX	135000000	140000000	5000000	20	531
chrX	140000000	145000000	5000000	20	532
chrX	145000000	150000000	5000000	20	533
chrX	150000000	155000000	5000000	20	534
chrX	155000000	160000000	5000000	20	535
chrX	160000000	165000000	5000000	20	536
chrX	165000000	170000000	5000000	20	537
chrX	170000000	171031299	1031299	20	538
chrY	1	5000000	4999999	21	539
chrY	5000000	10000000	5000000	21	540
chrY	10000000	15000000	5000000	21	541
chrY	15000000	20000000	5000000	21	542
chrY	20000000	25000000	5000000	21	543
chrY	25000000	30000000	5000000	21	544
chrY	30000000	35000000	5000000	21	545
chrY	35000000	40000000	5000000	21	546
chrY	40000000	45000000	5000000	21	547
chrY	45000000	50000000	5000000	21	548
chrY	50000000	55000000	5000000	21	549
chrY	55000000	60000000	5000000	21	550
chrY	60000000	65000000	5000000	21	551
chrY	65000000	70000000	5000000	21	552
chrY	70000000	75000000	5000000	21	553
chrY	75000000	80000000	5000000	21	554
chrY	80000000	85000000	5000000	21	555
chrY	85000000	90000000	5000000	21	556
chrY	90000000	91744698	1744698	21	557
chrM	1	16299	16298	22	558
