chr	bin_start	bin_end	bin_len	chr_ind	bin_ind
chr1	45500000	46000000	500000	1	92
chr1	46000000	46500000	500000	1	93
chr1	46500000	47000000	500000	1	94
chr1	47000000	47500000	500000	1	95
chr1	47500000	48000000	500000	1	96
chr1	48000000	48500000	500000	1	97
chr1	48500000	49000000	500000	1	98
chr1	49000000	49500000	500000	1	99
chr1	49500000	50000000	500000	1	100
chr1	50000000	50500000	500000	1	101
chr1	50500000	51000000	500000	1	102
chr1	51000000	51500000	500000	1	103
chr1	51500000	52000000	500000	1	104
chr1	52000000	52500000	500000	1	105
chr1	52500000	53000000	500000	1	106
chr1	53000000	53500000	500000	1	107
chr1	53500000	54000000	500000	1	108
chr1	54000000	54500000	500000	1	109
chr1	54500000	55000000	500000	1	110
chr1	55000000	55500000	500000	1	111
chr1	55500000	56000000	500000	1	112
chr1	56000000	56500000	500000	1	113
chr1	56500000	57000000	500000	1	114
chr1	57000000	57500000	500000	1	115
chr1	57500000	58000000	500000	1	116
chr1	58000000	58500000	500000	1	117
chr1	58500000	59000000	500000	1	118
chr1	59000000	59500000	500000	1	119
chr1	59500000	60000000	500000	1	120
chr1	60000000	60500000	500000	1	121
chr1	60500000	61000000	500000	1	122
chr1	61000000	61500000	500000	1	123
chr1	61500000	62000000	500000	1	124
chr1	62000000	62500000	500000	1	125
chr1	62500000	63000000	500000	1	126
chr1	63000000	63500000	500000	1	127
chr1	63500000	64000000	500000	1	128
chr1	64000000	64500000	500000	1	129
chr1	64500000	65000000	500000	1	130
chr1	65000000	65500000	500000	1	131
chr1	65500000	66000000	500000	1	132
chr1	66000000	66500000	500000	1	133
chr1	66500000	67000000	500000	1	134
chr1	67000000	67500000	500000	1	135
chr1	67500000	68000000	500000	1	136
chr1	68000000	68500000	500000	1	137
chr1	68500000	69000000	500000	1	138
chr1	69000000	69500000	500000	1	139
chr1	69500000	70000000	500000	1	140
chr1	70000000	70500000	500000	1	141
chr1	70500000	71000000	500000	1	142
chr1	71000000	71500000	500000	1	143
chr1	71500000	72000000	500000	1	144
chr1	72000000	72500000	500000	1	145
chr1	72500000	73000000	500000	1	146
chr1	73000000	73500000	500000	1	147
chr1	73500000	74000000	500000	1	148
chr1	74000000	74500000	500000	1	149
chr1	74500000	75000000	500000	1	150
chr1	75000000	75500000	500000	1	151
chr1	75500000	76000000	500000	1	152
chr1	76000000	76500000	500000	1	153
chr1	76500000	77000000	500000	1	154
chr1	77000000	77500000	500000	1	155
chr1	77500000	78000000	500000	1	156
chr1	78000000	78500000	500000	1	157
chr1	78500000	79000000	500000	1	158
chr1	79000000	79500000	500000	1	159
chr1	79500000	80000000	500000	1	160
chr1	80000000	80500000	500000	1	161
chr1	80500000	81000000	500000	1	162
chr1	81000000	81500000	500000	1	163
chr1	81500000	82000000	500000	1	164
chr1	82000000	82500000	500000	1	165
chr1	82500000	83000000	500000	1	166
chr1	83000000	83500000	500000	1	167
chr1	83500000	84000000	500000	1	168
chr1	84000000	84500000	500000	1	169
chr1	84500000	85000000	500000	1	170
chr1	85000000	85500000	500000	1	171
chr1	85500000	86000000	500000	1	172
chr1	86000000	86500000	500000	1	173
chr1	86500000	87000000	500000	1	174
chr1	87000000	87500000	500000	1	175
chr1	87500000	88000000	500000	1	176
chr1	88000000	88500000	500000	1	177
chr1	88500000	89000000	500000	1	178
chr1	89000000	89500000	500000	1	179
chr1	89500000	90000000	500000	1	180
chr1	90000000	90500000	500000	1	181
chr1	90500000	91000000	500000	1	182
chr1	91000000	91500000	500000	1	183
chr1	91500000	92000000	500000	1	184
chr1	92000000	92500000	500000	1	185
chr1	92500000	93000000	500000	1	186
chr1	93000000	93500000	500000	1	187
chr1	93500000	94000000	500000	1	188
chr1	94000000	94500000	500000	1	189
chr1	94500000	95000000	500000	1	190
chr1	95000000	95500000	500000	1	191
chr1	95500000	96000000	500000	1	192
chr1	96000000	96500000	500000	1	193
chr1	96500000	97000000	500000	1	194
chr1	97000000	97500000	500000	1	195
chr1	97500000	98000000	500000	1	196
chr1	98000000	98500000	500000	1	197
chr1	98500000	99000000	500000	1	198
chr1	99000000	99500000	500000	1	199
chr1	99500000	100000000	500000	1	200
chr1	100000000	100500000	500000	1	201
chr1	100500000	101000000	500000	1	202
chr1	101000000	101500000	500000	1	203
chr1	101500000	102000000	500000	1	204
chr1	102000000	102500000	500000	1	205
chr1	102500000	103000000	500000	1	206
chr1	103000000	103500000	500000	1	207
chr1	103500000	104000000	500000	1	208
chr1	104000000	104500000	500000	1	209
chr1	104500000	105000000	500000	1	210
chr1	105000000	105500000	500000	1	211
chr1	105500000	106000000	500000	1	212
chr1	106000000	106500000	500000	1	213
chr1	106500000	107000000	500000	1	214
chr1	107000000	107500000	500000	1	215
chr1	107500000	108000000	500000	1	216
chr1	108000000	108500000	500000	1	217
chr1	108500000	109000000	500000	1	218
chr1	109000000	109500000	500000	1	219
chr1	109500000	110000000	500000	1	220
chr1	110000000	110500000	500000	1	221
chr1	110500000	111000000	500000	1	222
chr1	111000000	111500000	500000	1	223
chr1	111500000	112000000	500000	1	224
chr1	112000000	112500000	500000	1	225
chr1	112500000	113000000	500000	1	226
chr1	113000000	113500000	500000	1	227
chr1	113500000	114000000	500000	1	228
chr1	114000000	114500000	500000	1	229
chr1	114500000	115000000	500000	1	230
chr1	115000000	115500000	500000	1	231
chr1	115500000	116000000	500000	1	232
chr1	116000000	116500000	500000	1	233
chr1	116500000	117000000	500000	1	234
chr1	117000000	117500000	500000	1	235
chr1	117500000	118000000	500000	1	236
chr1	118000000	118500000	500000	1	237
chr1	118500000	119000000	500000	1	238
chr1	119000000	119500000	500000	1	239
chr1	119500000	120000000	500000	1	240
chr1	120000000	120500000	500000	1	241
chr1	120500000	121000000	500000	1	242
chr1	121000000	121500000	500000	1	243
chr1	121500000	122000000	500000	1	244
chr1	122000000	122500000	500000	1	245
chr1	122500000	123000000	500000	1	246
chr1	123000000	123500000	500000	1	247
chr1	123500000	124000000	500000	1	248
chr1	124000000	124500000	500000	1	249
chr1	124500000	125000000	500000	1	250
chr1	125000000	125500000	500000	1	251
chr1	125500000	126000000	500000	1	252
chr1	126000000	126500000	500000	1	253
chr1	126500000	127000000	500000	1	254
chr1	127000000	127500000	500000	1	255
chr1	127500000	128000000	500000	1	256
chr1	128000000	128500000	500000	1	257
chr1	128500000	129000000	500000	1	258
chr1	129000000	129500000	500000	1	259
chr1	129500000	130000000	500000	1	260
chr1	130000000	130500000	500000	1	261
chr1	130500000	131000000	500000	1	262
chr1	131000000	131500000	500000	1	263
chr1	131500000	132000000	500000	1	264
chr1	132000000	132500000	500000	1	265
chr1	132500000	133000000	500000	1	266
chr1	133000000	133500000	500000	1	267
chr1	133500000	134000000	500000	1	268
chr1	134000000	134500000	500000	1	269
chr1	134500000	135000000	500000	1	270
chr1	135000000	135500000	500000	1	271
chr1	135500000	136000000	500000	1	272
chr1	136000000	136500000	500000	1	273
chr1	136500000	137000000	500000	1	274
chr1	137000000	137500000	500000	1	275
chr1	137500000	138000000	500000	1	276
chr1	138000000	138500000	500000	1	277
chr1	138500000	139000000	500000	1	278
chr1	139000000	139500000	500000	1	279
chr1	139500000	140000000	500000	1	280
chr1	140000000	140500000	500000	1	281
chr1	140500000	141000000	500000	1	282
chr1	141000000	141500000	500000	1	283
chr1	141500000	142000000	500000	1	284
chr1	142000000	142500000	500000	1	285
chr1	142500000	143000000	500000	1	286
chr1	143000000	143500000	500000	1	287
chr1	143500000	144000000	500000	1	288
chr1	144000000	144500000	500000	1	289
chr1	144500000	145000000	500000	1	290
chr1	145000000	145500000	500000	1	291
chr1	145500000	146000000	500000	1	292
chr1	146000000	146500000	500000	1	293
chr1	146500000	147000000	500000	1	294
chr1	147000000	147500000	500000	1	295
chr1	147500000	148000000	500000	1	296
chr1	148000000	148500000	500000	1	297
chr1	148500000	149000000	500000	1	298
chr1	149000000	149500000	500000	1	299
chr1	149500000	150000000	500000	1	300
chr1	150000000	150500000	500000	1	301
chr1	150500000	151000000	500000	1	302
chr1	151000000	151500000	500000	1	303
chr1	151500000	152000000	500000	1	304
chr1	152000000	152500000	500000	1	305
chr1	152500000	153000000	500000	1	306
chr1	153000000	153500000	500000	1	307
chr1	153500000	154000000	500000	1	308
chr1	154000000	154500000	500000	1	309
chr1	154500000	155000000	500000	1	310
chr1	155000000	155500000	500000	1	311
chr1	155500000	156000000	500000	1	312
chr1	156000000	156500000	500000	1	313
chr1	156500000	157000000	500000	1	314
chr1	157000000	157500000	500000	1	315
chr1	157500000	158000000	500000	1	316
chr1	158000000	158500000	500000	1	317
chr1	158500000	159000000	500000	1	318
chr1	159000000	159500000	500000	1	319
chr1	159500000	160000000	500000	1	320
chr1	160000000	160500000	500000	1	321
chr1	160500000	161000000	500000	1	322
chr1	161000000	161500000	500000	1	323
chr1	161500000	162000000	500000	1	324
chr1	162000000	162500000	500000	1	325
chr1	162500000	163000000	500000	1	326
chr1	163000000	163500000	500000	1	327
chr1	163500000	164000000	500000	1	328
chr1	164000000	164500000	500000	1	329
chr1	164500000	165000000	500000	1	330
chr1	165000000	165500000	500000	1	331
chr1	165500000	166000000	500000	1	332
chr1	166000000	166500000	500000	1	333
chr1	166500000	167000000	500000	1	334
chr1	167000000	167500000	500000	1	335
chr1	167500000	168000000	500000	1	336
chr1	168000000	168500000	500000	1	337
chr1	168500000	169000000	500000	1	338
chr1	169000000	169500000	500000	1	339
chr1	169500000	170000000	500000	1	340
chr1	170000000	170500000	500000	1	341
chr1	170500000	171000000	500000	1	342
chr1	171000000	171500000	500000	1	343
chr1	171500000	172000000	500000	1	344
chr1	172000000	172500000	500000	1	345
chr1	172500000	173000000	500000	1	346
chr1	173000000	173500000	500000	1	347
chr1	173500000	174000000	500000	1	348
chr1	174000000	174500000	500000	1	349
chr1	174500000	175000000	500000	1	350
chr1	175000000	175500000	500000	1	351
chr1	175500000	176000000	500000	1	352
chr1	176000000	176500000	500000	1	353
chr1	176500000	177000000	500000	1	354
chr1	177000000	177500000	500000	1	355
chr1	177500000	178000000	500000	1	356
chr1	178000000	178500000	500000	1	357
chr1	178500000	179000000	500000	1	358
chr1	179000000	179500000	500000	1	359
chr1	179500000	180000000	500000	1	360
chr1	180000000	180500000	500000	1	361
chr1	180500000	181000000	500000	1	362
chr1	181000000	181500000	500000	1	363
chr1	181500000	182000000	500000	1	364
chr1	182000000	182500000	500000	1	365
chr1	182500000	183000000	500000	1	366
chr1	183000000	183500000	500000	1	367
chr1	183500000	184000000	500000	1	368
chr1	184000000	184500000	500000	1	369
chr1	184500000	185000000	500000	1	370
chr1	185000000	185500000	500000	1	371
chr1	185500000	186000000	500000	1	372
chr1	186000000	186500000	500000	1	373
chr1	186500000	187000000	500000	1	374
chr1	187000000	187500000	500000	1	375
chr1	187500000	188000000	500000	1	376
chr1	188000000	188500000	500000	1	377
chr1	188500000	189000000	500000	1	378
chr1	189000000	189500000	500000	1	379
chr1	189500000	190000000	500000	1	380
chr1	190000000	190500000	500000	1	381
chr1	190500000	191000000	500000	1	382
chr1	191000000	191500000	500000	1	383
chr1	191500000	192000000	500000	1	384
chr1	192000000	192500000	500000	1	385
chr1	192500000	193000000	500000	1	386
chr1	193000000	193500000	500000	1	387
chr1	193500000	194000000	500000	1	388
chr1	194000000	194500000	500000	1	389
chr1	194500000	195000000	500000	1	390
chr1	195000000	195471971	471971	1	391
chr2	1	500000	499999	2	392
chr2	500000	1000000	500000	2	393
chr2	1000000	1500000	500000	2	394
chr2	1500000	2000000	500000	2	395
chr2	2000000	2500000	500000	2	396
chr2	2500000	3000000	500000	2	397
chr2	3000000	3500000	500000	2	398
chr2	3500000	4000000	500000	2	399
chr2	4000000	4500000	500000	2	400
chr2	4500000	5000000	500000	2	401
chr2	5000000	5500000	500000	2	402
chr2	5500000	6000000	500000	2	403
chr2	6000000	6500000	500000	2	404
chr2	6500000	7000000	500000	2	405
chr2	7000000	7500000	500000	2	406
chr2	7500000	8000000	500000	2	407
chr2	8000000	8500000	500000	2	408
chr2	8500000	9000000	500000	2	409
chr2	9000000	9500000	500000	2	410
chr2	9500000	10000000	500000	2	411
chr2	10000000	10500000	500000	2	412
chr2	10500000	11000000	500000	2	413
chr2	11000000	11500000	500000	2	414
chr2	11500000	12000000	500000	2	415
chr2	12000000	12500000	500000	2	416
chr2	12500000	13000000	500000	2	417
chr2	13000000	13500000	500000	2	418
chr2	13500000	14000000	500000	2	419
chr2	14000000	14500000	500000	2	420
chr2	14500000	15000000	500000	2	421
chr2	15000000	15500000	500000	2	422
chr2	15500000	16000000	500000	2	423
chr2	16000000	16500000	500000	2	424
chr2	16500000	17000000	500000	2	425
chr2	17000000	17500000	500000	2	426
chr2	17500000	18000000	500000	2	427
chr2	18000000	18500000	500000	2	428
chr2	18500000	19000000	500000	2	429
chr2	19000000	19500000	500000	2	430
chr2	19500000	20000000	500000	2	431
chr2	20000000	20500000	500000	2	432
chr2	20500000	21000000	500000	2	433
chr2	21000000	21500000	500000	2	434
chr2	21500000	22000000	500000	2	435
chr2	22000000	22500000	500000	2	436
chr2	22500000	23000000	500000	2	437
chr2	23000000	23500000	500000	2	438
chr2	23500000	24000000	500000	2	439
chr2	24000000	24500000	500000	2	440
chr2	24500000	25000000	500000	2	441
chr2	25000000	25500000	500000	2	442
chr2	25500000	26000000	500000	2	443
chr2	26000000	26500000	500000	2	444
chr2	26500000	27000000	500000	2	445
chr2	27000000	27500000	500000	2	446
chr2	27500000	28000000	500000	2	447
chr2	28000000	28500000	500000	2	448
chr2	28500000	29000000	500000	2	449
chr2	29000000	29500000	500000	2	450
chr2	29500000	30000000	500000	2	451
chr2	30000000	30500000	500000	2	452
chr2	30500000	31000000	500000	2	453
chr2	31000000	31500000	500000	2	454
chr2	31500000	32000000	500000	2	455
chr2	32000000	32500000	500000	2	456
chr2	32500000	33000000	500000	2	457
chr2	33000000	33500000	500000	2	458
chr2	33500000	34000000	500000	2	459
chr2	34000000	34500000	500000	2	460
chr2	34500000	35000000	500000	2	461
chr2	35000000	35500000	500000	2	462
chr2	35500000	36000000	500000	2	463
chr2	36000000	36500000	500000	2	464
chr2	36500000	37000000	500000	2	465
chr2	37000000	37500000	500000	2	466
chr2	37500000	38000000	500000	2	467
chr2	38000000	38500000	500000	2	468
chr2	38500000	39000000	500000	2	469
chr2	39000000	39500000	500000	2	470
chr2	39500000	40000000	500000	2	471
chr2	40000000	40500000	500000	2	472
chr2	40500000	41000000	500000	2	473
chr2	41000000	41500000	500000	2	474
chr2	41500000	42000000	500000	2	475
chr2	42000000	42500000	500000	2	476
chr2	42500000	43000000	500000	2	477
chr2	43000000	43500000	500000	2	478
chr2	43500000	44000000	500000	2	479
chr2	44000000	44500000	500000	2	480
chr2	44500000	45000000	500000	2	481
chr2	45000000	45500000	500000	2	482
chr2	45500000	46000000	500000	2	483
chr2	46000000	46500000	500000	2	484
chr2	46500000	47000000	500000	2	485
chr2	47000000	47500000	500000	2	486
chr2	47500000	48000000	500000	2	487
chr2	48000000	48500000	500000	2	488
chr2	48500000	49000000	500000	2	489
chr2	49000000	49500000	500000	2	490
chr2	49500000	50000000	500000	2	491
chr2	50000000	50500000	500000	2	492
chr2	50500000	51000000	500000	2	493
chr2	51000000	51500000	500000	2	494
chr2	51500000	52000000	500000	2	495
chr2	52000000	52500000	500000	2	496
chr2	52500000	53000000	500000	2	497
chr2	53000000	53500000	500000	2	498
chr2	53500000	54000000	500000	2	499
chr2	54000000	54500000	500000	2	500
chr2	54500000	55000000	500000	2	501
chr2	55000000	55500000	500000	2	502
chr2	55500000	56000000	500000	2	503
chr2	56000000	56500000	500000	2	504
chr2	56500000	57000000	500000	2	505
chr2	57000000	57500000	500000	2	506
chr2	57500000	58000000	500000	2	507
chr2	58000000	58500000	500000	2	508
chr2	58500000	59000000	500000	2	509
chr2	59000000	59500000	500000	2	510
chr2	59500000	60000000	500000	2	511
chr2	60000000	60500000	500000	2	512
chr2	60500000	61000000	500000	2	513
chr2	61000000	61500000	500000	2	514
chr2	61500000	62000000	500000	2	515
chr2	62000000	62500000	500000	2	516
chr2	62500000	63000000	500000	2	517
chr2	63000000	63500000	500000	2	518
chr2	63500000	64000000	500000	2	519
chr2	64000000	64500000	500000	2	520
chr2	64500000	65000000	500000	2	521
chr2	65000000	65500000	500000	2	522
chr2	65500000	66000000	500000	2	523
chr2	66000000	66500000	500000	2	524
chr2	66500000	67000000	500000	2	525
chr2	67000000	67500000	500000	2	526
chr2	67500000	68000000	500000	2	527
chr2	68000000	68500000	500000	2	528
chr2	68500000	69000000	500000	2	529
chr2	69000000	69500000	500000	2	530
chr2	69500000	70000000	500000	2	531
chr2	70000000	70500000	500000	2	532
chr2	70500000	71000000	500000	2	533
chr2	71000000	71500000	500000	2	534
chr2	71500000	72000000	500000	2	535
chr2	72000000	72500000	500000	2	536
chr2	72500000	73000000	500000	2	537
chr2	73000000	73500000	500000	2	538
chr2	73500000	74000000	500000	2	539
chr2	74000000	74500000	500000	2	540
chr2	74500000	75000000	500000	2	541
chr2	75000000	75500000	500000	2	542
chr2	75500000	76000000	500000	2	543
chr2	76000000	76500000	500000	2	544
chr2	76500000	77000000	500000	2	545
chr2	77000000	77500000	500000	2	546
chr2	77500000	78000000	500000	2	547
chr2	78000000	78500000	500000	2	548
chr2	78500000	79000000	500000	2	549
chr2	79000000	79500000	500000	2	550
chr2	79500000	80000000	500000	2	551
chr2	80000000	80500000	500000	2	552
chr2	80500000	81000000	500000	2	553
chr2	81000000	81500000	500000	2	554
chr2	81500000	82000000	500000	2	555
chr2	82000000	82500000	500000	2	556
chr2	82500000	83000000	500000	2	557
chr2	83000000	83500000	500000	2	558
chr2	83500000	84000000	500000	2	559
chr2	84000000	84500000	500000	2	560
chr2	84500000	85000000	500000	2	561
chr2	85000000	85500000	500000	2	562
chr2	85500000	86000000	500000	2	563
chr2	86000000	86500000	500000	2	564
chr2	86500000	87000000	500000	2	565
chr2	87000000	87500000	500000	2	566
chr2	87500000	88000000	500000	2	567
chr2	88000000	88500000	500000	2	568
chr2	88500000	89000000	500000	2	569
chr2	89000000	89500000	500000	2	570
chr2	89500000	90000000	500000	2	571
chr2	90000000	90500000	500000	2	572
chr2	90500000	91000000	500000	2	573
chr2	91000000	91500000	500000	2	574
chr2	91500000	92000000	500000	2	575
chr2	92000000	92500000	500000	2	576
chr2	92500000	93000000	500000	2	577
chr2	93000000	93500000	500000	2	578
chr2	93500000	94000000	500000	2	579
chr2	94000000	94500000	500000	2	580
chr2	94500000	95000000	500000	2	581
chr2	95000000	95500000	500000	2	582
chr2	95500000	96000000	500000	2	583
chr2	96000000	96500000	500000	2	584
chr2	96500000	97000000	500000	2	585
chr2	97000000	97500000	500000	2	586
chr2	97500000	98000000	500000	2	587
chr2	98000000	98500000	500000	2	588
chr2	98500000	99000000	500000	2	589
chr2	99000000	99500000	500000	2	590
chr2	99500000	100000000	500000	2	591
chr2	100000000	100500000	500000	2	592
chr2	100500000	101000000	500000	2	593
chr2	101000000	101500000	500000	2	594
chr2	101500000	102000000	500000	2	595
chr2	102000000	102500000	500000	2	596
chr2	102500000	103000000	500000	2	597
chr2	103000000	103500000	500000	2	598
chr2	103500000	104000000	500000	2	599
chr2	104000000	104500000	500000	2	600
chr2	104500000	105000000	500000	2	601
chr2	105000000	105500000	500000	2	602
chr2	105500000	106000000	500000	2	603
chr2	106000000	106500000	500000	2	604
chr2	106500000	107000000	500000	2	605
chr2	107000000	107500000	500000	2	606
chr2	107500000	108000000	500000	2	607
chr2	108000000	108500000	500000	2	608
chr2	108500000	109000000	500000	2	609
chr2	109000000	109500000	500000	2	610
chr2	109500000	110000000	500000	2	611
chr2	110000000	110500000	500000	2	612
chr2	110500000	111000000	500000	2	613
chr2	111000000	111500000	500000	2	614
chr2	111500000	112000000	500000	2	615
chr2	112000000	112500000	500000	2	616
chr2	112500000	113000000	500000	2	617
chr2	113000000	113500000	500000	2	618
chr2	113500000	114000000	500000	2	619
chr2	114000000	114500000	500000	2	620
chr2	114500000	115000000	500000	2	621
chr2	115000000	115500000	500000	2	622
chr2	115500000	116000000	500000	2	623
chr2	116000000	116500000	500000	2	624
chr2	116500000	117000000	500000	2	625
chr2	117000000	117500000	500000	2	626
chr2	117500000	118000000	500000	2	627
chr2	118000000	118500000	500000	2	628
chr2	118500000	119000000	500000	2	629
chr2	119000000	119500000	500000	2	630
chr2	119500000	120000000	500000	2	631
chr2	120000000	120500000	500000	2	632
chr2	120500000	121000000	500000	2	633
chr2	121000000	121500000	500000	2	634
chr2	121500000	122000000	500000	2	635
chr2	122000000	122500000	500000	2	636
chr2	122500000	123000000	500000	2	637
chr2	123000000	123500000	500000	2	638
chr2	123500000	124000000	500000	2	639
chr2	124000000	124500000	500000	2	640
chr2	124500000	125000000	500000	2	641
chr2	125000000	125500000	500000	2	642
chr2	125500000	126000000	500000	2	643
chr2	126000000	126500000	500000	2	644
chr2	126500000	127000000	500000	2	645
chr2	127000000	127500000	500000	2	646
chr2	127500000	128000000	500000	2	647
chr2	128000000	128500000	500000	2	648
chr2	128500000	129000000	500000	2	649
chr2	129000000	129500000	500000	2	650
chr2	129500000	130000000	500000	2	651
chr2	130000000	130500000	500000	2	652
chr2	130500000	131000000	500000	2	653
chr2	131000000	131500000	500000	2	654
chr2	131500000	132000000	500000	2	655
chr2	132000000	132500000	500000	2	656
chr2	132500000	133000000	500000	2	657
chr2	133000000	133500000	500000	2	658
chr2	133500000	134000000	500000	2	659
chr2	134000000	134500000	500000	2	660
chr2	134500000	135000000	500000	2	661
chr2	135000000	135500000	500000	2	662
chr2	135500000	136000000	500000	2	663
chr2	136000000	136500000	500000	2	664
chr2	136500000	137000000	500000	2	665
chr2	137000000	137500000	500000	2	666
chr2	137500000	138000000	500000	2	667
chr2	138000000	138500000	500000	2	668
chr2	138500000	139000000	500000	2	669
chr2	139000000	139500000	500000	2	670
chr2	139500000	140000000	500000	2	671
chr2	140000000	140500000	500000	2	672
chr2	140500000	141000000	500000	2	673
chr2	141000000	141500000	500000	2	674
chr2	141500000	142000000	500000	2	675
chr2	142000000	142500000	500000	2	676
chr2	142500000	143000000	500000	2	677
chr2	143000000	143500000	500000	2	678
chr2	143500000	144000000	500000	2	679
chr2	144000000	144500000	500000	2	680
chr2	144500000	145000000	500000	2	681
chr2	145000000	145500000	500000	2	682
chr2	145500000	146000000	500000	2	683
chr2	146000000	146500000	500000	2	684
chr2	146500000	147000000	500000	2	685
chr2	147000000	147500000	500000	2	686
chr2	147500000	148000000	500000	2	687
chr2	148000000	148500000	500000	2	688
chr2	148500000	149000000	500000	2	689
chr2	149000000	149500000	500000	2	690
chr2	149500000	150000000	500000	2	691
chr2	150000000	150500000	500000	2	692
chr2	150500000	151000000	500000	2	693
chr2	151000000	151500000	500000	2	694
chr2	151500000	152000000	500000	2	695
chr2	152000000	152500000	500000	2	696
chr2	152500000	153000000	500000	2	697
chr2	153000000	153500000	500000	2	698
chr2	153500000	154000000	500000	2	699
chr2	154000000	154500000	500000	2	700
chr2	154500000	155000000	500000	2	701
chr2	155000000	155500000	500000	2	702
chr2	155500000	156000000	500000	2	703
chr2	156000000	156500000	500000	2	704
chr2	156500000	157000000	500000	2	705
chr2	157000000	157500000	500000	2	706
chr2	157500000	158000000	500000	2	707
chr2	158000000	158500000	500000	2	708
chr2	158500000	159000000	500000	2	709
chr2	159000000	159500000	500000	2	710
chr2	159500000	160000000	500000	2	711
chr2	160000000	160500000	500000	2	712
chr2	160500000	161000000	500000	2	713
chr2	161000000	161500000	500000	2	714
chr2	161500000	162000000	500000	2	715
chr2	162000000	162500000	500000	2	716
chr2	162500000	163000000	500000	2	717
chr2	163000000	163500000	500000	2	718
chr2	163500000	164000000	500000	2	719
chr2	164000000	164500000	500000	2	720
chr2	164500000	165000000	500000	2	721
chr2	165000000	165500000	500000	2	722
chr2	165500000	166000000	500000	2	723
chr2	166000000	166500000	500000	2	724
chr2	166500000	167000000	500000	2	725
chr2	167000000	167500000	500000	2	726
chr2	167500000	168000000	500000	2	727
chr2	168000000	168500000	500000	2	728
chr2	168500000	169000000	500000	2	729
chr2	169000000	169500000	500000	2	730
chr2	169500000	170000000	500000	2	731
chr2	170000000	170500000	500000	2	732
chr2	170500000	171000000	500000	2	733
chr2	171000000	171500000	500000	2	734
