chr	bin_start	bin_end	bin_len	chr_ind	bin_ind
chr1	150000000	151000000	1000000	1	151	-1.59785879149
chr1	151000000	152000000	1000000	1	152	1.59861702649
chr1	152000000	153000000	1000000	1	153	1.50236346511
chr1	153000000	154000000	1000000	1	154	2.17720573275
chr1	154000000	155000000	1000000	1	155	-1.84027990834
chr1	155000000	156000000	1000000	1	156	0.519650221203
chr1	156000000	157000000	1000000	1	157	2.33734146379
chr1	157000000	158000000	1000000	1	158	0.302692506204
chr1	158000000	159000000	1000000	1	159	-3.86206252559
chr1	159000000	160000000	1000000	1	160	-2.25531402028
chr1	160000000	161000000	1000000	1	161	0.453850761667
chr1	161000000	162000000	1000000	1	162	-0.0511228288941
chr1	162000000	163000000	1000000	1	163	-1.74912543321
chr1	163000000	164000000	1000000	1	164	-1.512598814
chr1	164000000	165000000	1000000	1	165	1.30917620798
chr1	165000000	166000000	1000000	1	166	1.36377950734
chr1	166000000	167000000	1000000	1	167	-0.541785299397
chr1	167000000	168000000	1000000	1	168	0.83413555804
chr1	168000000	169000000	1000000	1	169	-2.78926507706
chr1	169000000	170000000	1000000	1	170	-3.09819176627
chr1	170000000	171000000	1000000	1	171	0.739260678831
chr1	171000000	172000000	1000000	1	172	1.99531070555
chr1	172000000	173000000	1000000	1	173	1.25752950465
chr1	173000000	174000000	1000000	1	174	-2.50235588312
chr1	174000000	175000000	1000000	1	175	-1.1040591754
chr1	175000000	176000000	1000000	1	176	-2.27900891811
chr1	176000000	177000000	1000000	1	177	-0.52984881157
chr1	177000000	178000000	1000000	1	178	-0.931052502014
chr1	178000000	179000000	1000000	1	179	0.838363086753
chr1	179000000	180000000	1000000	1	180	1.9900426242
chr1	180000000	181000000	1000000	1	181	2.46407068361
chr1	181000000	182000000	1000000	1	182	2.14481872039
chr1	182000000	183000000	1000000	1	183	1.47608641149
chr1	183000000	184000000	1000000	1	184	-0.498740793888
chr1	184000000	185000000	1000000	1	185	-0.874735247844
chr1	185000000	186000000	1000000	1	186	0.784219135587
chr1	186000000	187000000	1000000	1	187	-0.876801321181
chr1	187000000	188000000	1000000	1	188	-2.34754021659
chr1	188000000	189000000	1000000	1	189	-2.75371468349
chr1	189000000	190000000	1000000	1	190	-0.0161093668245
chr1	190000000	191000000	1000000	1	191	-0.792162347879
chr1	191000000	192000000	1000000	1	192	2.29621442333
chr1	192000000	193000000	1000000	1	193	-0.249711057759
chr1	193000000	194000000	1000000	1	194	-0.883721452166
chr1	194000000	195000000	1000000	1	195	-3.26558888157
chr1	195000000	195471971	471971	1	196	-0.0139733321401
chr2	1	1000000	999999	2	197	9000
chr2	1000000	2000000	1000000	2	198	9000
chr2	2000000	3000000	1000000	2	199	9000
chr2	3000000	4000000	1000000	2	200	-0.239484910986
chr2	4000000	5000000	1000000	2	201	1.26684786443
chr2	5000000	6000000	1000000	2	202	2.67085171541
chr2	6000000	7000000	1000000	2	203	0.171513821299
chr2	7000000	8000000	1000000	2	204	-3.65142696964
chr2	8000000	9000000	1000000	2	205	-3.50333587935
chr2	9000000	10000000	1000000	2	206	-1.56520248517
chr2	10000000	11000000	1000000	2	207	-0.108459282379
chr2	11000000	12000000	1000000	2	208	-0.302205699661
chr2	12000000	13000000	1000000	2	209	-1.12636322883
chr2	13000000	14000000	1000000	2	210	-1.35098019863
chr2	14000000	15000000	1000000	2	211	-1.82193132469
chr2	15000000	16000000	1000000	2	212	-2.06415532411
chr2	16000000	17000000	1000000	2	213	-1.85836200236
chr2	17000000	18000000	1000000	2	214	-0.647131088725
chr2	18000000	19000000	1000000	2	215	1.10971158272
chr2	19000000	20000000	1000000	2	216	-1.12801538274
chr2	20000000	21000000	1000000	2	217	2.00000121964
chr2	21000000	22000000	1000000	2	218	-1.58818216529
chr2	22000000	23000000	1000000	2	219	-1.23536090538
chr2	23000000	24000000	1000000	2	220	-0.355787848539
chr2	24000000	25000000	1000000	2	221	-0.140218973248
chr2	25000000	26000000	1000000	2	222	2.94803476996
chr2	26000000	27000000	1000000	2	223	3.34263005
chr2	27000000	28000000	1000000	2	224	2.096846005
chr2	28000000	29000000	1000000	2	225	2.37956856
chr2	29000000	30000000	1000000	2	226	3.45809375
chr2	30000000	31000000	1000000	2	227	3.5757649
chr2	31000000	32000000	1000000	2	228	3.5417814
chr2	32000000	33000000	1000000	2	229	3.6255427
chr2	33000000	34000000	1000000	2	230	2.8489888
chr2	34000000	35000000	1000000	2	231	2.6052336
chr2	35000000	36000000	1000000	2	232	2.26529925
chr2	36000000	37000000	1000000	2	233	-1.35716846
chr2	37000000	38000000	1000000	2	234	1.24999765
chr2	38000000	39000000	1000000	2	235	2.412710695
chr2	39000000	40000000	1000000	2	236	-0.874514988
chr2	40000000	41000000	1000000	2	237	-3.08610365
chr2	41000000	42000000	1000000	2	238	-3.3196214
chr2	42000000	43000000	1000000	2	239	-3.7665367
chr2	43000000	44000000	1000000	2	240	-3.10862785
chr2	44000000	45000000	1000000	2	241	-1.44549528
chr2	45000000	46000000	1000000	2	242	-2.7154936
chr2	46000000	47000000	1000000	2	243	-3.70557495
chr2	47000000	48000000	1000000	2	244	-3.48099435
chr2	48000000	49000000	1000000	2	245	-3.03095355
chr2	49000000	50000000	1000000	2	246	0.2549219875
chr2	50000000	51000000	1000000	2	247	-1.3039262155
chr2	51000000	52000000	1000000	2	248	0.65642536
chr2	52000000	53000000	1000000	2	249	1.51923844
chr2	53000000	54000000	1000000	2	250	-2.197606128
chr2	54000000	55000000	1000000	2	251	-3.7553949
chr2	55000000	56000000	1000000	2	252	-3.2944056
chr2	56000000	57000000	1000000	2	253	-3.58184265
chr2	57000000	58000000	1000000	2	254	-1.22373472
chr2	58000000	59000000	1000000	2	255	-0.625295893
chr2	59000000	60000000	1000000	2	256	2.4864379
chr2	60000000	61000000	1000000	2	257	1.80702296
chr2	61000000	62000000	1000000	2	258	-1.44747026
chr2	62000000	63000000	1000000	2	259	-2.5244323
chr2	63000000	64000000	1000000	2	260	-3.1379571
chr2	64000000	65000000	1000000	2	261	-3.8784444
chr2	65000000	66000000	1000000	2	262	0.18890866
chr2	66000000	67000000	1000000	2	263	-2.94759773
chr2	67000000	68000000	1000000	2	264	-3.52395475
chr2	68000000	69000000	1000000	2	265	-1.039444915
chr2	69000000	70000000	1000000	2	266	1.0320109005
chr2	70000000	71000000	1000000	2	267	1.61313952
chr2	71000000	72000000	1000000	2	268	3.22532515
chr2	72000000	73000000	1000000	2	269	1.456642385
chr2	73000000	74000000	1000000	2	270	2.46441045
chr2	74000000	75000000	1000000	2	271	0.006227963
chr2	75000000	76000000	1000000	2	272	1.337266875
chr2	76000000	77000000	1000000	2	273	1.53905999
chr2	77000000	78000000	1000000	2	274	0.1926700595
chr2	78000000	79000000	1000000	2	275	-3.85879065
chr2	79000000	80000000	1000000	2	276	-2.38097598
chr2	80000000	81000000	1000000	2	277	-1.032228455
chr2	81000000	82000000	1000000	2	278	-3.7023556
chr2	82000000	83000000	1000000	2	279	-3.9459753
chr2	83000000	84000000	1000000	2	280	-0.52260665
chr2	84000000	85000000	1000000	2	281	1.0767647
chr2	85000000	86000000	1000000	2	282	-2.7811338
chr2	86000000	87000000	1000000	2	283	-3.3417398
chr2	87000000	88000000	1000000	2	284	-1.8661554515
chr2	88000000	89000000	1000000	2	285	-3.7957593
chr2	89000000	90000000	1000000	2	286	-3.241819
chr2	90000000	91000000	1000000	2	287	0.79516839
chr2	91000000	92000000	1000000	2	288	3.25060075
chr2	92000000	93000000	1000000	2	289	1.253954385
chr2	93000000	94000000	1000000	2	290	0.5985265795
chr2	94000000	95000000	1000000	2	291	-1.004836165
chr2	95000000	96000000	1000000	2	292	-3.6012026
chr2	96000000	97000000	1000000	2	293	-3.6796478
chr2	97000000	98000000	1000000	2	294	-3.5209485
chr2	98000000	99000000	1000000	2	295	-3.2214827
chr2	99000000	100000000	1000000	2	296	-3.54272945
chr2	100000000	101000000	1000000	2	297	-3.28031296421
chr2	101000000	102000000	1000000	2	298	-2.264311816
chr2	102000000	103000000	1000000	2	299	-1.3185902425
chr2	103000000	104000000	1000000	2	300	0.8597128945
chr2	104000000	105000000	1000000	2	301	2.51453495
chr2	105000000	106000000	1000000	2	302	0.40226457
chr2	106000000	107000000	1000000	2	303	-1.745461925
chr2	107000000	108000000	1000000	2	304	-3.5204065
chr2	108000000	109000000	1000000	2	305	-3.61439985
chr2	109000000	110000000	1000000	2	306	-1.398115895
chr2	110000000	111000000	1000000	2	307	-2.387095571
chr2	111000000	112000000	1000000	2	308	-2.94550435
chr2	112000000	113000000	1000000	2	309	0.5422659385
chr2	113000000	114000000	1000000	2	310	-2.24678925
chr2	114000000	115000000	1000000	2	311	-2.48363804
chr2	115000000	116000000	1000000	2	312	-1.7327896865
chr2	116000000	117000000	1000000	2	313	-1.3405165545
chr2	117000000	118000000	1000000	2	314	-2.0183186125
chr2	118000000	119000000	1000000	2	315	1.45039846
chr2	119000000	120000000	1000000	2	316	3.4023566
chr2	120000000	121000000	1000000	2	317	3.25075605
chr2	121000000	122000000	1000000	2	318	3.16784835
chr2	122000000	123000000	1000000	2	319	0.33298141
chr2	123000000	124000000	1000000	2	320	-3.8634833
chr2	124000000	125000000	1000000	2	321	-3.2286604
chr2	125000000	126000000	1000000	2	322	-0.100813504
chr2	126000000	127000000	1000000	2	323	0.49681277
chr2	127000000	128000000	1000000	2	324	2.2419420355
chr2	128000000	129000000	1000000	2	325	0.9086367535
chr2	129000000	130000000	1000000	2	326	2.34876561
chr2	130000000	131000000	1000000	2	327	2.457947375
chr2	131000000	132000000	1000000	2	328	2.22965529
chr2	132000000	133000000	1000000	2	329	1.981642765
chr2	133000000	134000000	1000000	2	330	-3.3135733
chr2	134000000	135000000	1000000	2	331	-3.63699385
chr2	135000000	136000000	1000000	2	332	-0.199262507
chr2	136000000	137000000	1000000	2	333	-2.12037105
chr2	137000000	138000000	1000000	2	334	-3.1747557
chr2	138000000	139000000	1000000	2	335	-3.6452746
chr2	139000000	140000000	1000000	2	336	-2.43468073339
chr2	140000000	141000000	1000000	2	337	-1.543488415
chr2	141000000	142000000	1000000	2	338	-3.22041565
chr2	142000000	143000000	1000000	2	339	-2.8985432
chr2	143000000	144000000	1000000	2	340	-1.475371207
chr2	144000000	145000000	1000000	2	341	1.378527465
chr2	145000000	146000000	1000000	2	342	-1.84217521
chr2	146000000	147000000	1000000	2	343	0.835267229
chr2	147000000	148000000	1000000	2	344	-1.034747945
chr2	148000000	149000000	1000000	2	345	-1.773031065
chr2	149000000	150000000	1000000	2	346	-2.486636315
chr2	150000000	151000000	1000000	2	347	1.370492037
chr2	151000000	152000000	1000000	2	348	0.8442312605
chr2	152000000	153000000	1000000	2	349	3.22668175
chr2	153000000	154000000	1000000	2	350	2.86827959
chr2	154000000	155000000	1000000	2	351	2.62243525
chr2	155000000	156000000	1000000	2	352	3.39136615
chr2	156000000	157000000	1000000	2	353	3.4694683
chr2	157000000	158000000	1000000	2	354	3.3661773
chr2	158000000	159000000	1000000	2	355	2.35721135
chr2	159000000	160000000	1000000	2	356	-3.027721415
chr2	160000000	161000000	1000000	2	357	-0.333884965
chr2	161000000	162000000	1000000	2	358	-2.561371212
chr2	162000000	163000000	1000000	2	359	-1.618404765
chr2	163000000	164000000	1000000	2	360	1.9716409
chr2	164000000	165000000	1000000	2	361	2.63965342
chr2	165000000	166000000	1000000	2	362	2.63042755
chr2	166000000	167000000	1000000	2	363	3.26249565
chr2	167000000	168000000	1000000	2	364	3.1816968
chr2	168000000	169000000	1000000	2	365	3.07903655
chr2	169000000	170000000	1000000	2	366	0.20094585
chr2	170000000	171000000	1000000	2	367	1.28946880655
chr2	171000000	172000000	1000000	2	368	-1.68590353
chr2	172000000	173000000	1000000	2	369	1.817899711
chr2	173000000	174000000	1000000	2	370	1.043162154
chr2	174000000	175000000	1000000	2	371	0.235464749
chr2	175000000	176000000	1000000	2	372	1.79005784444
chr2	176000000	177000000	1000000	2	373	1.86823263157
chr2	177000000	178000000	1000000	2	374	2.90436184211
chr2	178000000	179000000	1000000	2	375	-0.4027435055
chr2	179000000	180000000	1000000	2	376	0.563216243
chr2	180000000	181000000	1000000	2	377	3.19691475
chr2	181000000	182000000	1000000	2	378	2.9955143
chr2	182000000	182113224	113224	2	379	1.864093
chr3	1	1000000	999999	3	380	9000
chr3	1000000	2000000	1000000	3	381	9000
chr3	2000000	3000000	1000000	3	382	9000
chr3	3000000	4000000	1000000	3	383	-2.95484685
chr3	4000000	5000000	1000000	3	384	-3.3971922
chr3	5000000	6000000	1000000	3	385	-3.359277445
chr3	6000000	7000000	1000000	3	386	-2.9280975
chr3	7000000	8000000	1000000	3	387	-0.91204911
chr3	8000000	9000000	1000000	3	388	0.6248506495
chr3	9000000	10000000	1000000	3	389	2.3323013
chr3	10000000	11000000	1000000	3	390	0.147777257
chr3	11000000	12000000	1000000	3	391	-3.06518195
chr3	12000000	13000000	1000000	3	392	-3.4481097
chr3	13000000	14000000	1000000	3	393	-3.4227955
chr3	14000000	15000000	1000000	3	394	-1.26387776
chr3	15000000	16000000	1000000	3	395	-2.92884052778
chr3	16000000	17000000	1000000	3	396	-2.239438
chr3	17000000	18000000	1000000	3	397	-3.429982
chr3	18000000	19000000	1000000	3	398	-1.530338015
chr3	19000000	20000000	1000000	3	399	-0.65205427
chr3	20000000	21000000	1000000	3	400	-2.5401773345
chr3	21000000	22000000	1000000	3	401	-1.3956957565
chr3	22000000	23000000	1000000	3	402	-0.856215035
chr3	23000000	24000000	1000000	3	403	-3.74053795
chr3	24000000	25000000	1000000	3	404	-3.65442465
chr3	25000000	26000000	1000000	3	405	-3.5686279
chr3	26000000	27000000	1000000	3	406	-2.9532995195
chr3	27000000	28000000	1000000	3	407	1.941242
chr3	28000000	29000000	1000000	3	408	0.1816857
chr3	29000000	30000000	1000000	3	409	-3.25159
chr3	30000000	31000000	1000000	3	410	0.548143164
chr3	31000000	32000000	1000000	3	411	-0.85363097
chr3	32000000	33000000	1000000	3	412	1.51645936
chr3	33000000	34000000	1000000	3	413	-0.892283675
chr3	34000000	35000000	1000000	3	414	1.725185724
chr3	35000000	36000000	1000000	3	415	0.54609704
chr3	36000000	37000000	1000000	3	416	-0.87385287
chr3	37000000	38000000	1000000	3	417	-0.110754966
chr3	38000000	39000000	1000000	3	418	-2.9317135
chr3	39000000	40000000	1000000	3	419	-3.85607555
chr3	40000000	41000000	1000000	3	420	-1.69506462105
chr3	41000000	42000000	1000000	3	421	1.2827423
chr3	42000000	43000000	1000000	3	422	-3.60390665
chr3	43000000	44000000	1000000	3	423	-3.50933785
chr3	44000000	45000000	1000000	3	424	-3.6941396
chr3	45000000	46000000	1000000	3	425	-3.11046725
chr3	46000000	47000000	1000000	3	426	-3.13505505
chr3	47000000	48000000	1000000	3	427	-3.5620832
chr3	48000000	49000000	1000000	3	428	-3.5929427
chr3	49000000	50000000	1000000	3	429	-3.4390555
chr3	50000000	51000000	1000000	3	430	-3.252251475
chr3	51000000	52000000	1000000	3	431	1.480673465
chr3	52000000	53000000	1000000	3	432	-1.1117601375
chr3	53000000	54000000	1000000	3	433	-1.65996636
chr3	54000000	55000000	1000000	3	434	-1.721225385
chr3	55000000	56000000	1000000	3	435	-2.1927181555
chr3	56000000	57000000	1000000	3	436	-3.53324745
chr3	57000000	58000000	1000000	3	437	-0.8234769835
chr3	58000000	59000000	1000000	3	438	0.163545025
chr3	59000000	60000000	1000000	3	439	-2.59915965
chr3	60000000	61000000	1000000	3	440	-2.9858349
chr3	61000000	62000000	1000000	3	441	-2.9941845
chr3	62000000	63000000	1000000	3	442	-2.86321745
chr3	63000000	64000000	1000000	3	443	-0.708248315
chr3	64000000	65000000	1000000	3	444	-2.507305535
chr3	65000000	66000000	1000000	3	445	0.48244037
chr3	66000000	67000000	1000000	3	446	-2.21215698
chr3	67000000	68000000	1000000	3	447	-1.449821748
chr3	68000000	69000000	1000000	3	448	1.423397585
chr3	69000000	70000000	1000000	3	449	1.08815368565
chr3	70000000	71000000	1000000	3	450	-3.61874925
chr3	71000000	72000000	1000000	3	451	-3.1417651
chr3	72000000	73000000	1000000	3	452	-2.940511265
chr3	73000000	74000000	1000000	3	453	-2.696557
chr3	74000000	75000000	1000000	3	454	-3.73062505
chr3	75000000	76000000	1000000	3	455	-2.0414169715
chr3	76000000	77000000	1000000	3	456	-3.66227215
chr3	77000000	78000000	1000000	3	457	-3.57767465
chr3	78000000	79000000	1000000	3	458	-2.79499819
chr3	79000000	80000000	1000000	3	459	1.290494632
chr3	80000000	81000000	1000000	3	460	-2.68257698
chr3	81000000	82000000	1000000	3	461	-2.0197352985
chr3	82000000	83000000	1000000	3	462	-2.8734617
chr3	83000000	84000000	1000000	3	463	-1.182747785
chr3	84000000	85000000	1000000	3	464	1.9292367435
chr3	85000000	86000000	1000000	3	465	-0.74639991
chr3	86000000	87000000	1000000	3	466	1.6055909345
chr3	87000000	88000000	1000000	3	467	2.345399455
chr3	88000000	89000000	1000000	3	468	3.4961491
chr3	89000000	90000000	1000000	3	469	3.4643187
chr3	90000000	91000000	1000000	3	470	1.919394185
chr3	91000000	92000000	1000000	3	471	-3.27676225
chr3	92000000	93000000	1000000	3	472	-3.41767825
chr3	93000000	94000000	1000000	3	473	-2.116344122
chr3	94000000	95000000	1000000	3	474	0.6367475695
chr3	95000000	96000000	1000000	3	475	3.3656827
chr3	96000000	97000000	1000000	3	476	2.92577885
chr3	97000000	98000000	1000000	3	477	0.5365770465
chr3	98000000	99000000	1000000	3	478	-1.444028935
chr3	99000000	100000000	1000000	3	479	-3.0575766
chr3	100000000	101000000	1000000	3	480	-1.029756836
chr3	101000000	102000000	1000000	3	481	1.557623
chr3	102000000	103000000	1000000	3	482	0.891447387
chr3	103000000	104000000	1000000	3	483	2.36562593
chr3	104000000	105000000	1000000	3	484	1.669558075
chr3	105000000	106000000	1000000	3	485	-0.3790531545
chr3	106000000	107000000	1000000	3	486	-2.926353655
chr3	107000000	108000000	1000000	3	487	0.645389475
chr3	108000000	109000000	1000000	3	488	2.3313663
chr3	109000000	110000000	1000000	3	489	-3.242255595
chr3	110000000	111000000	1000000	3	490	-3.91581485
chr3	111000000	112000000	1000000	3	491	-3.1228494
chr3	112000000	113000000	1000000	3	492	-2.754461125
chr3	113000000	114000000	1000000	3	493	-3.285080625
chr3	114000000	115000000	1000000	3	494	-3.8359924
chr3	115000000	116000000	1000000	3	495	-1.8475384645
chr3	116000000	117000000	1000000	3	496	1.646803675
chr3	117000000	118000000	1000000	3	497	-3.175037375
chr3	118000000	119000000	1000000	3	498	-3.66165875
chr3	119000000	120000000	1000000	3	499	-3.6096036
chr3	120000000	121000000	1000000	3	500	-3.50147365
chr3	121000000	122000000	1000000	3	501	2.218289465
chr3	122000000	123000000	1000000	3	502	1.95457768
chr3	123000000	124000000	1000000	3	503	-1.5533404945
chr3	124000000	125000000	1000000	3	504	-3.4318155
chr3	125000000	126000000	1000000	3	505	-3.76650435
chr3	126000000	127000000	1000000	3	506	-2.61690765
chr3	127000000	128000000	1000000	3	507	0.683587945
chr3	128000000	129000000	1000000	3	508	-3.258850385
chr3	129000000	130000000	1000000	3	509	0.670709452
chr3	130000000	131000000	1000000	3	510	-1.10386897115
chr3	131000000	132000000	1000000	3	511	-0.53756
chr3	132000000	133000000	1000000	3	512	-2.35532132
chr3	133000000	134000000	1000000	3	513	-0.074001155
chr3	134000000	135000000	1000000	3	514	-3.6663636
chr3	135000000	136000000	1000000	3	515	1.19846519
